"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.8084002440186766","1","1","Texas, Lavaca","-96.9319,29.3851","1.0","0.6508635198917953","0.48014720643543707","0.7424","1.0","1.0","0.4523206435205589","0.667774075480636","0.8635698747936755","0.7866553140324019"
"0.8070281952127675","1","1","Texas, Matagorda","-96.0123,28.8196","1.0","0.56780012413281","0.5447599763791999","0.7666","1.0","1.0","0.47601518464622805","0.5380992168517501","0.8636260083938333","0.9367031692067065"
"0.8057427812688573","1","1","Texas, Bowie","-94.4183,33.4463","1.0","0.43601499477639316","0.6105900161474453","0.9806","1.0","1.0","0.32061968153505105","0.5357771420024626","0.8965633337645519","0.8714704514510092"
"0.8038155251462554","1","1","Texas, Gregg","-94.8159,32.4794","1.0","0.39831718140813327","0.6743786538798262","0.951","1.0","1.0","0.353354947833947","0.504194780386106","0.8676877310729609","0.9053641916480425"
"0.8027509569157503","1","1","Georgia, Dougherty","-84.2172,31.5333","1.0","0.6897110050074984","0.6620645153928169","0.9204","0.7319716488639818","1.0","0.277069027898903","0.5016507991249867","0.9340262089901421","0.9122961099008987"
"0.7967207940454031","1","1","Texas, Smith","-95.2718,32.3747","1.0","0.5046865065331456","0.6452646208174047","0.7252","1.0","1.0","0.37960259619294884","0.5334405085950897","0.868758334815953","0.8976256800698259"
"0.7948673708432291","1","1","Georgia, Floyd","-85.2158,34.2627","1.0","0.6235179959996909","0.6336789318504142","0.9389","0.7319716488639818","1.0","0.3601357161511341","0.5380992168517501","0.9005447225371731","0.8869409630326768"
"0.7891726642807819","1","1","New York, New York","-73.9715,40.7673","0.997840172786177","0.89292061974628","1.0","0.9736","0.2442651629168144","1.0","0.36089919074268156","0.5310891329236117","0.7555182905040145","0.7836688050975167"
"0.7852701933606275","1","1","Texas, Dallas","-96.778,32.7667","1.0","0.3822840073733892","0.7952325574979736","0.7081","1.0","1.0","0.4507200095970228","0.3679909167750092","0.8191292958162001","0.9140465079082044"
"0.7848192999857204","1","1","Texas, Hays","-98.0294,30.0567","1.0","0.41298972917863197","0.6712153877061238","0.7845","1.0","1.0","0.5320750105564596","0.37522787829441234","0.7952161065824075","0.8434670413329862"
"0.7837807566147181","1","1","Georgia, Clarke","-83.3712,33.9544","1.0","0.5470267304178239","0.7197716913352145","0.9551","0.7319716488639818","1.0","0.3789076237073174","0.37162696325125594","0.8376891931340072","0.9006528316859354"
"0.7828187647541474","1","1","Louisiana, Orleans","-89.9266,30.0697","1.0","0.8457529445013602","0.75830149593438","0.7771","0.4681577092188803","1.0","0.4146789885294552","0.47245716285929296","0.8888693051471218","0.8678348855175957"
"0.7826369049081953","1","1","Georgia, Lowndes","-83.2706,30.8357","1.0","0.5595975517845976","0.6257183421499444","0.9398","0.7319716488639818","1.0","0.41863790840839166","0.41269877075759065","0.9147452394446643","0.9009118933076296"
