"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.800558714011774","1","1","Oklahoma, Ottawa","-94.8101,36.8353","1.0","0.4196703879057904","0.5499215543058749","0.9166","1.0","1.0","0.40152093660092114","0.579673914473061","0.9386460386696222","0.8992791181627534"
"0.7891001246289434","1","1","Oklahoma, Greer","-99.5606,34.9354","1.0","0.7340949992506036","0.4286222258321793","0.5387","1.0","1.0","0.38488432242544773","0.5734100391661536","0.8440557283075784","0.8427229532635211"
"0.7869980524893859","1","1","Oklahoma, Muskogee","-95.378,35.6132","0.95","0.3896440350673104","0.5432766023059175","0.9529","1.0","1.0","0.35802856670349964","0.540406913436432","0.9271977044324413","0.9030425554015795"
"0.7755114816908666","1","1","Oklahoma, Okmulgee","-95.9643,35.6466","1.0","0.39365876748723416","0.5237206883722006","0.7434","1.0","1.0","0.43805116874016276","0.5755097168756041","0.9274675971002029","0.8539834718952549"
"0.7747964821185183","1","1","Oklahoma, Cherokee","-94.9998,35.9069","1.0","0.37456137069043816","0.5282109781128398","0.9761","1.0","0.825","0.4758606671176976","0.5357771420024626","0.9409551691628443","0.9360305957903686"
"0.77242767558185","1","1","Oklahoma, Caddo","-98.3753,35.1736","1.0","0.3015957176480922","0.4903194547352778","0.8357","1.0","1.0","0.518898356178241","0.5449798764246452","0.8995295914653234","0.9283196251539544"
"0.7722755887013796","1","1","Oklahoma, Pottawatomie","-96.9492,35.2061","1.0","0.32412422992394396","0.5481538368767928","0.7826","1.0","1.0","0.522876802811862","0.5310891329236117","0.9091606442979101","0.8485048304687884"
"0.7710503790504472","1","1","Oklahoma, Choctaw","-95.5477,34.0281","1.0","0.3000465689574549","0.47674890748220555","0.8243","1.0","1.0","0.4609708740842531","0.6170727822364962","0.9238801281107639","0.9168462747406534"
"0.7665626313526324","1","1","Oklahoma, Osage","-96.3964,36.6289","1.0","0.48095592134831716","0.4566374049293563","0.5552","1.0","1.0","0.5846241160260052","0.5918944128138512","0.8765203576185507","0.8116711666905723"
"0.7634931864591873","1","1","Oklahoma, Comanche","-98.472,34.6597","1.0","0.4088857006236125","0.6010166046032063","0.9163","1.0","0.825","0.38709575710113575","0.42544161229202965","0.8628443102578675","0.858191738455464"
"0.7629375425002627","1","1","Oklahoma, Pittsburg","-95.7513,34.9207","1.0","0.30041020555612946","0.5104028452235154","0.7698","1.0","1.0","0.3975913646544613","0.6037268925796017","0.9205129102792386","0.8752833753765301"
"0.7621923881687568","1","1","Oklahoma, Craig","-95.2092,36.7627","1.0","0.3542036984794609","0.4773915000931935","0.7243","1.0","1.0","0.40786373004856924","0.6075890184122873","0.8860755420088441","0.8763253772806646"
"0.7608547031517928","1","1","Oklahoma, Mayes","-95.2318,36.3018","1.0","0.35962789911151627","0.5291650030503071","0.6135","1.0","1.0","0.5356898792681478","0.5775976316230177","0.8965005178046116","0.8430923309049138"
"0.7606820700260992","1","1","Oklahoma, Kay","-97.1442,36.818","0.866666666666667","0.4840840387914757","0.51058136117347","0.6953","1.0","1.0","0.3827321277751985","0.5938927650957907","0.9179611459722065","0.8550405229574222"
