"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.7894245512406269","8","8","Alabama, Greene","-87.9568,32.855","0.785714285714286","0.5749879757837296","0.47483267480086483","0.9554","0.9896490710955665","1.0","0.45518589551171373","0.626321192473144","0.9390297730462283","0.8564348163989737"
"0.7859609788885008","8","8","Alabama, Sumter","-88.1992,32.5912","1.0","0.5890082693415274","0.44490150693438224","0.9866","0.9896490710955665","0.75","0.4467923892758004","0.5561726637917245","0.9657372814368939","0.9015422080855537"
"0.7835813173400124","8","8","Arkansas, St. Francis","-90.7483,35.022","1.0","0.5636485219216796","0.509142944524598","0.9908","0.7575026317642652","1.0","0.37538479186532797","0.5166605513962695","0.9524805700326807","0.8637610833989349"
"0.7830816212308579","8","7","Texas, Donley","-100.814,34.9652","1.0","0.7777857386065066","0.48170434760483566","0.5186","1.0","1.0","0.0","0.6758588134982833","0.8384229833173058","0.8133847167723788"
"0.7796650600320544","8","8","Virginia, Greensville","-77.5635,36.6788","1.0","0.4932283673378624","0.5363848283544073","0.9567","0.9535262505590936","1.0","0.0","0.5067215141840639","0.9039277521075568","0.8562184239497841"
"0.7747405532889965","8","8","Virginia, Petersburg City","-77.3937,37.2053","1.0","0.4630430776797388","0.7585121005887018","0.8898","0.9535262505590936","0.75","0.2868919924728384","0.5449798764246452","0.9603164339482312","0.9062905770403162"
"0.7687099962381122","8","8","Alabama, Barbour","-85.3871,31.8683","1.0","0.41401182816753856","0.5432794017173901","0.9889","0.9896490710955665","0.75","0.4302174822509245","0.579673914473061","0.9423981991175916","0.8965688276965695"
"0.7660337628125434","8","8","Virginia, Mecklenburg","-78.3613,36.6788","0.924528301886792","0.5970953306927425","0.5415633065277308","0.7265","0.9535262505590936","0.825","0.4200357990221128","0.7021046890169179","0.9315334266180884","0.8304250791224023"
"0.7648618214674221","8","8","Alabama, Tallapoosa","-85.7983,32.867","0.918032786885246","0.5792234668592693","0.5365739958548955","0.8685","0.9896490710955665","0.75","0.42367880495752996","0.626321192473144","0.9226971095316504","0.8036753561560777"
"0.76264051534189","9","8","Georgia, Mitchell","-84.1938,31.2248","0.896296296296296","0.748245830602225","0.5268764659985251","0.9592","0.8958402118085176","0.575","0.5602788063448255","0.5287228277828","0.9122930201565382","0.9332157044354739"
"0.7612058163746838","8","8","Georgia, Turner","-83.6207,31.7161","0.931034482758621","0.6905140186114062","0.5412850671727503","0.9666","0.8958402118085176","0.75","0.0","0.579673914473061","0.9275554932984205","0.8989506458410612"
"0.7599193544064794","8","8","Alabama, Clarke","-87.8355,31.681","1.0","0.4817983293957389","0.5176173844872425","0.7345","0.9896490710955665","0.825","0.40825979662044476","0.5998243249034969","0.9537336769806368","0.8429923191766086"
"0.758977577188555","8","8","Georgia, Dooly","-83.7975,32.1563","1.0","0.6712442453456164","0.5232783811967191","0.8727","0.8958402118085176","0.75","0.0","0.5878652729484978","0.920995358531851","0.9274807784349103"
"0.7589460385009366","8","8","Alabama, Randolph","-85.4571,33.2953","0.925925925925926","0.5510459526977283","0.5142029044399483","0.8157","0.9896490710955665","0.75","0.5149839655901237","0.6189409155096902","0.9250285442406284","0.8102986866407293"
"0.7565726879144685","8","8","Georgia, Hancock","-82.9977,33.2722","1.0","0.41320735467218755","0.46773524306986247","0.921","0.8958402118085176","1.0","0.0","0.6476236650502001","0.9399633995308069","0.8392535081265247"
"0.7553121698469382","8","8","South Carolina, Clarendon","-80.2165,33.6661","0.917647058823529","0.6426822039375852","0.49253173013435386","0.9615","0.7911667253040152","0.75","0.4448771151184942","0.6527643232093532","0.9156219274480533","0.8804286066987688"
"0.7552424053959923","8","8","Georgia, McDuffie","-82.4825,33.4785","0.95","0.5238846716214152","0.5614188949636156","0.8854","0.8958402118085176","0.75","0.46837809321920515","0.5517358041566147","0.9432349304823284","0.8886868398446703"
"0.7524612302138705","8","8","Texas, Pecos","-102.7241,30.781","1.0","0.20025250332896546","0.44762217299577256","0.9691","1.0","1.0","0.44604990848265696","0.44674408486908573","0.801865181912799","0.9203635730344241"
"0.7524398445069482","8","8","Alabama, Macon","-85.6927,32.3876","1.0","0.4756496660559751","0.4773773216318581","0.915","0.9896490710955665","0.825","0.0","0.5918944128138512","0.9763673865245304","0.8248842360822441"
"0.7520644881809527","8","8","North Carolina, Wayne","-78.0003,35.3644","0.956521739130435","0.4623476240254767","0.6046589947962611","0.9427","0.8102495763008869","0.825","0.44852837553341424","0.526341402378779","0.9094391815604104","0.8999059961835322"
"0.7515268442489424","8","8","Texas, Washington","-96.4095,30.215","0.833333333333333","0.5199204821796588","0.5512007986198245","0.8892","1.0","0.75","0.49857259159406986","0.6335581539925471","0.8665929723340898","0.8412501232795206"
"0.7512554098966298","8","8","North Carolina, Anson","-80.0995,34.974","1.0","0.42701205044910845","0.550797515463639","0.9682","0.8102495763008869","0.75","0.6271053949784581","0.5627304600978258","0.9388152294726795","0.8966772022063686"
"0.75124964720519","8","8","Georgia, Macon","-84.0423,32.3521","0.947368421052632","0.5780356547303559","0.42647695604398733","0.9201","0.8958402118085176","0.75","0.40233847151532526","0.5357771420024626","0.9470554162874665","0.9329351394360533"
"0.7500001985497999","8","8","Kansas, Seward","-100.8507,37.1932","1.0","0.29506224502362327","0.49669258835714986","0.8771","0.9717060741715582","1.0","0.37541844792260465","0.3530812563017395","0.7945967940846438","0.9290173383871658"
"0.7494243019133414","8","8","Texas, Limestone","-96.581,31.5455","0.909090909090909","0.4339278913043604","0.508824890143487","0.9099","1.0","0.75","0.41520542810956385","0.5837920978957992","0.9284145799533806","0.9445677508353018"
"0.7492763892446639","8","8","Virginia, Hopewell City","-77.2975,37.2919","0.928571428571429","0.47118356442085435","0.7304967166315459","0.6523","0.9535262505590936","0.825","0.33365227512449014","0.526341402378779","0.9419802977458593","0.8831166457269259"
"0.7491610849428808","9","8","Alabama, Chambers","-85.3907,32.9136","0.906077348066298","0.7345503468846885","0.5030102219240805","0.7943","0.9896490710955665","0.575","0.41294514501788987","0.5978576089534523","0.9473317772415906","0.814636425656863"
"0.748942947383359","8","8","Texas, Tyler","-94.3769,30.7703","1.0","0.33098074340983574","0.4887948027302655","0.9675","1.0","0.75","0.464178600683751","0.6441567395133083","0.8331575446371386","0.8818342271429446"
"0.7483564330644168","8","8","Texas, Liberty","-94.8121,30.1515","0.882352941176471","0.323685785842401","0.5566324309383172","0.9933","1.0","0.75","0.6992680512680876","0.4555137084840577","0.9214713118024999","0.9228945468004421"
"0.7479612115908558","8","8","Georgia, Upson","-84.3002,32.8792","0.92156862745098","0.6112175237134015","0.5787923206866958","0.7644","0.8958402118085176","0.75","0.38226919900747225","0.579673914473061","0.9004442258908344","0.874573162153661"
"0.7478626354408179","8","8","Alabama, Russell","-85.1842,32.2873","0.954545454545455","0.41459608175177265","0.6080550132713158","0.7768","0.9896490710955665","0.75","0.541023371377693","0.46968620728685795","0.957488604302649","0.8929726771281454"
"0.7475924186213777","9","8","Georgia, Colquitt","-83.7678,31.1881","0.9375","0.6006149345120735","0.5758263324986739","0.9491","0.8958402118085176","0.575","0.46902781573331914","0.504194780386106","0.9408607189839749","0.9610469533650334"
"0.7468885822065019","9","8","Georgia, Terrell","-84.4407,31.7753","0.942307692307692","0.838904802411275","0.5620011888128879","0.9433","0.8958402118085176","0.5","0.0","0.5858342498966352","0.9151154338389191","0.8950614631862538"
"0.7467109579309475","8","8","Georgia, Jefferson","-82.4161,33.0587","1.0","0.4229223518558638","0.5181750973951263","0.9032","0.8958402118085176","0.75","0.45678699706310505","0.5670390838965326","0.9595196293889663","0.901835562486948"
"0.7463547631869903","8","7","Colorado, Morgan","-103.8093,40.2628","0.92156862745098","0.6006709466108938","0.500302157318052","0.681","0.7967465858188041","1.0","0.4558536493091615","0.5191044408593759","0.8112890248859467","0.8212853544071852"
"0.7460502949301707","8","8","Texas, Hill","-97.1342,31.9905","1.0","0.3527835506407326","0.5244743812822782","0.7676","1.0","0.825","0.42154112199345994","0.626321192473144","0.8558395852243008","0.8998045844257567"
"0.7454599838690563","8","8","Virginia, Portsmouth City","-76.3597,36.8591","0.918367346938776","0.44771277713089486","0.7789831370172744","0.7469","0.9535262505590936","0.75","0.40474278532235325","0.49129758316188105","0.8941450449841584","0.8584288659918917"
"0.745169158397527","8","8","Texas, Gray","-100.8129,35.4008","1.0","0.47506616270970287","0.4810415016517869","0.8106","1.0","0.75","0.36005270158223873","0.5287228277828","0.8462111020473968","0.9099150451054212"
"0.744977152392982","8","8","North Carolina, Edgecombe","-77.5944,35.9123","0.954545454545455","0.4275715211586321","0.5759854423565465","0.9089","0.8102495763008869","0.825","0.46465461941177205","0.5878652729484978","0.937150928640042","0.888001686131311"
"0.7447811968352154","8","8","Virginia, Smyth","-81.5334,36.8446","1.0","0.38903872595059896","0.5745982640782249","0.83","0.9535262505590936","0.75","0.5193654280637647","0.6353456481032828","0.9104568428681197","0.7435645599836138"
"0.742817329041113","8","8","Kansas, Lyon","-96.1528,38.4558","0.851851851851852","0.4933080936691498","0.5600479430594928","0.9379","0.9717060741715582","0.75","0.4945152463629319","0.49908933331939354","0.8353379264546157","0.830910129488655"
"0.742274740525231","8","8","Kentucky, Christian","-87.4906,36.8927","0.955555555555556","0.4763502584261708","0.5988010142476997","0.9306","0.8602762949378515","0.825","0.26922469764575513","0.41912465076501093","0.9087478816648555","0.8380492251748626"
"0.742216496130129","8","8","Alabama, Bibb","-87.1251,32.9964","1.0","0.4722568754107525","0.49893092215234486","0.7189","0.9896490710955665","0.75","0.5096304666888399","0.542700408721451","0.9275843006089176","0.7930350627597215"
"0.7417951565892413","8","8","Mississippi, Yazoo","-90.3966,32.7789","0.931034482758621","0.6191202550715401","0.5170101176610407","0.9405","0.7035867231731002","0.75","0.5797607939420073","0.45839165180163993","0.954107784358248","0.917398283351065"
"0.7408737068158316","9","8","Virginia, Emporia City","-77.5341,36.6946","1.0","0.5777988589519177","0.7057924439353598","0.8656","0.9535262505590936","0.5","0.22557397432959575","0.542700408721451","0.8984912586029776","0.9139482782588574"
"0.7408283259752472","8","8","Texas, Camp","-94.9779,32.972","1.0","0.35832636542751556","0.5638528280482988","0.6291","1.0","0.825","0.4843258215679669","0.579673914473061","0.8999606950600184","0.9167213360247505"
"0.7408255771676431","8","7","Texas, Hemphill","-100.2704,35.8376","1.0","0.37401142998045867","0.49575273549213295","0.5912","1.0","1.0","0.32823879575227577","0.46689449529952165","0.7951641724118205","0.930274318963603"
