"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.7796018051447559","1","1","South Carolina, Clarendon","-80.2165,33.6661","1.0","0.5563282007526388","0.49253173013435386","0.9615","0.707098689297941","1.0","0.4448771151184942","0.6527643232093532","0.9156219274480533","0.8804286066987688"
"0.7688693133415501","1","1","Oklahoma, Cherokee","-94.9998,35.9069","1.0","0.33504691217731686","0.5282109781128398","0.9761","1.0","0.825","0.4758606671176976","0.5357771420024626","0.9409551691628443","0.9360305957903686"
"0.7688627474657196","1","1","Mississippi, Holmes","-90.0892,33.1235","1.0","0.5675229456123176","0.4783419315115618","0.9729","0.6260765961531457","1.0","0.5215434469529122","0.4886637078344629","0.9921012934873852","0.8916640127201187"
"0.7671784151630948","1","1","Oklahoma, Custer","-99.0017,35.6385","1.0","0.32962367799546355","0.5132648617968958","0.8427","1.0","1.0","0.4381193705078529","0.47245716285929296","0.8661232840954569","0.86606772821911"
"0.7653456500931191","1","1","Oklahoma, Muskogee","-95.378,35.6132","1.0","0.370294685758865","0.5432766023059175","0.9529","1.0","0.825","0.35802856670349964","0.540406913436432","0.9271977044324413","0.9030425554015795"
"0.7616197476600088","1","1","Georgia, Crisp","-83.7681,31.9229","1.0","0.5437767787499105","0.5792013921834247","0.9475","0.5660544864092547","1.0","0.4200385008884034","0.5712984652022484","0.9450851453595849","0.9130762619055958"
"0.7587837632760873","1","1","Oklahoma, Craig","-95.2092,36.7627","1.0","0.33147953252833123","0.4773915000931935","0.7243","1.0","1.0","0.40786373004856924","0.6075890184122873","0.8860755420088441","0.8763253772806646"
"0.7580605858830403","1","1","Mississippi, Attala","-89.5784,33.0866","1.0","0.5150410540615169","0.4839444678079876","0.9239","0.6260765961531457","1.0","0.5266386412931904","0.5938927650957907","0.9366662111258265","0.8649722138860358"
"0.7560654772650242","1","1","Oklahoma, Comanche","-98.472,34.6597","1.0","0.3593676393291918","0.6010166046032063","0.9163","1.0","0.825","0.38709575710113575","0.42544161229202965","0.8628443102578675","0.858191738455464"
"0.7553905125806243","1","1","Oklahoma, Creek","-96.3709,35.9023","1.0","0.45665853800696665","0.5364630334890305","0.4406","1.0","1.0","0.5298097631663693","0.558371441896005","0.8988132712945126","0.7967140942566409"
