"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!20!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!5!0x5ced5cff","Intervention: Vaccines!15!0x4258c9ff","Intervention: Social Distancing!5!0x6079f7ff","Intervention: Testing!5!0x7d90f3ff","Health & Environment: Hospital Beds!10!0x6b0b9eff","Health & Environment: Hospital Ventilators!10!0x7e24aeff","Health & Environment: Pop Demographics!3!0x933fbfff","Health & Environment: Air Pollution!3!0xa95ad2ff","Health & Environment: Age Distribution!3!0xc177e7ff","Health & Environment: Co-morbidities!3!0xdb95feff","Health & Environment: Health Disparities!3!0xe1a6ffff"
"0.6669820166884516","2","1","Missouri, St. Louis City","-90.2435,38.6356","0.697529039369789","0.736356641759388","0.8242153034590445","0.7985","0.6388888888888894","1.0","0.34796768822538215","0.7889908256880733","0.49","0.602618024529475","0.5089820359281437","0.44674408486908573","0.5132880228892721","0.5010693673576931"
"0.6666502450143997","2","9","Nevada, Carson City","-119.748,39.1551","0.9984241153258065","0.9839761090064075","0.6711876355632022","0.9605","0.5902777777777782","1.0","0.4619764432759493","0.6605504587155963","0.12","0.5136786680599187","0.251497005988024","0.6114115319998742","0.36286772729572564","0.3581223413422544"
"0.6557060458046139","2","9","Missouri, Buchanan","-94.8014,39.6582","0.8199234737370228","0.8151339193495845","0.6425091932495344","0.8571","0.6388888888888894","1.0","0.4223364303941814","0.9082568807339448","0.17","0.48834049077904923","0.43113772455089816","0.5239446622367122","0.4557853563010153","0.4035548607436509"
"0.6537182536486162","4","7","Georgia, Muscogee","-84.8714,32.5093","0.44683165896075433","0.4921760299725412","0.7319244797402832","0.8596","1.0","1.0","0.49305479140887004","0.6146788990825688","0.58","0.6514846149130232","0.532934131736527","0.44674408486908573","0.480820648047788","0.5363512839372291"
"0.6503888756431792","4","7","Georgia, Clayton","-84.3559,33.5419","0.46905496745442254","0.502093252521654","0.7491096797949353","0.7746","1.0","1.0","0.45566358696534626","1.0","0.17","0.7020310850022745","0.5089820359281437","0.3087088081983978","0.40289115408689796","0.6790226567326544"
"0.6502074382411478","2","9","Georgia, Chattahoochee","-84.7881,32.3434","0.8057121452716208","0.6673181999563715","0.549222915337114","0.8889","1.0","0.75","0.6471536292980739","0.6478899082568808","0.145","0.6590056212804025","0.5089820359281437","0.0","0.33656489462706085","0.4016186269877825"
"0.6353480929185562","4","7","Georgia, Fulton","-84.4632,33.7922","0.44977491093072247","0.48732007725074206","0.8175126883834428","0.8259","1.0","1.0","0.3767978640220219","0.7431192660550459","0.44","0.5896523220362535","0.5389221556886228","0.39950476257029566","0.2218889455673828","0.27766575496826784"
"0.633020541000197","4","7","Georgia, Clinch","-82.7043,30.914","0.4532431522136773","0.44310961181956504","0.477390695013792","0.9637","1.0","0.675","0.6766753638638657","0.7064220183486238","0.45","0.6500866200557273","0.39520958083832336","0.5166605513962695","0.7304738107220571","0.7431157848892379"
"0.6322533079424432","2","9","Missouri, Cape Girardeau","-89.6844,37.3849","0.7708372434284032","0.7557664063055871","0.5956236942447182","0.7275","0.6388888888888894","1.0","0.5681275913155991","0.8165137614678899","0.23","0.45086858344542763","0.4970059880239522","0.5357771420024626","0.37216371016920563","0.32648725872925083"
"0.6307729706099711","4","7","Georgia, DeKalb","-84.224,33.7694","0.47716506141084936","0.5176472513133633","0.7953742752471666","0.7208","1.0","1.0","0.42810206144869706","0.7064220183486238","0.37","0.6571357962063848","0.43113772455089816","0.41269877075759065","0.2454577475074361","0.4146654053149962"
"0.6295957016111214","4","7","Georgia, Chatham","-81.1249,32.0004","0.42972278095597977","0.48071525976927265","0.7083266192070634","0.8208","1.0","1.0","0.5470258118407233","0.7981651376146789","0.32","0.6051795712512603","0.4131736526946108","0.4965101409658336","0.3398046013634186","0.4311625722999277"
"0.6256755343462863","4","7","Georgia, Richmond","-82.0703,33.3578","0.43426985828410314","0.44077867526045333","0.7170668328967399","0.9261","1.0","1.0","0.3335572256261864","0.6513761467889907","0.36","0.654749997272397","0.4970059880239522","0.46408171358848016","0.45212157955859555","0.630556377441926"
"0.6249425194750182","4","7","Georgia, Hall","-83.819,34.3221","0.43585666953985563","0.4117826855531753","0.6647965633568796","0.6527","1.0","1.0","0.45083654808058843","0.8990825688073394","0.38","0.524827699958846","0.44910179640718567","0.49129758316188105","0.3253028253667078","0.46338045073661543"
"0.6233753862771053","2","9","Missouri, Taney","-93.0408,36.6547","0.7034531300634245","0.7136003519519105","0.575690420805266","0.9526","0.6388888888888894","1.0","0.43771569189909143","0.8440366972477064","0.2","0.3904210894579381","0.407185628742515","0.6335581539925471","0.36406681576932387","0.5275320764789928"
"0.6230982848560295","2","1","Michigan, Genesee","-83.7059,43.0224","0.7114627190661387","0.7367932428609628","0.7029476102206466","0.4585","0.479166666666667","1.0","0.3641163982800931","0.8623853211009174","0.52","0.5820109210638612","0.43113772455089816","0.5494974081927578","0.43792185617150237","0.4136642851407291"
"0.6212709936777964","2","9","Missouri, Jackson","-94.3472,39.01","0.7765979239621923","0.7596538187251404","0.7322668522392218","0.5479","0.6388888888888894","1.0","0.4402954974183789","0.7155963302752293","0.21","0.6021972223749921","0.44311377245508987","0.4939129750014257","0.38473458633442953","0.3073511602808417"
"0.6211794565991086","4","2","Tennessee, Washington","-82.4945,36.2947","0.5899892821690765","0.5815751639298989","0.6577149546937017","0.7268","0.7916666666666665","1.0","0.5084924422623164","0.7522935779816513","0.39","0.414302378938394","0.4131736526946108","0.5691748594129424","0.4013202587200704","0.3216077365055577"
"0.6204173512048466","2","9","Missouri, Jasper","-94.3405,37.2035","0.8206796291903516","0.7901378700779429","0.6202488066298036","0.5813","0.6388888888888894","1.0","0.4397535603238458","0.7064220183486238","0.18","0.47861426851993827","0.4191616766467066","0.5067215141840639","0.4257720480136531","0.47711175981932846"
"0.6191594118713386","2","1","Michigan, Ingham","-84.3747,42.5972","0.6775788510045556","0.7208301114702267","0.7192010408089314","0.8574","0.479166666666667","1.0","0.322313382474304","0.8899082568807338","0.43","0.5412200628500885","0.4550898203592814","0.4496902805094778","0.3159624649696819","0.33238861145261617"
"0.6187344253302342","2","9","Missouri, Greene","-93.3423,37.2576","0.7419675690870758","0.7493290350069911","0.6899375675991466","0.8087","0.6388888888888894","1.0","0.41478129099522953","0.7339449541284404","0.2","0.4418108971008954","0.4251497005988024","0.5310891329236117","0.37893246460865054","0.33897812832190294"
"0.6176922975514152","2","1","Michigan, Wayne","-83.2813,42.281","0.7053799686452015","0.7426349744201891","0.8117573066985339","0.6587","0.479166666666667","1.0","0.3440794977553936","0.7614678899082568","0.33","0.6277077665718496","0.502994011976048","0.504194780386106","0.444435558175804","0.49226990132074955"
"0.6162144334420251","4","7","Georgia, Miller","-84.7315,31.1657","0.5425245366975513","0.5230049394452524","0.4798779005840982","0.8819","1.0","0.575","0.2920746483683473","0.7522935779816513","0.38","0.5852567186914079","0.4550898203592814","0.6424111072462477","0.49207098339677585","0.5882846654816162"
"0.6148375763371924","4","7","Georgia, Cobb","-84.5761,33.9424","0.4565696391329669","0.4903968070637871","0.7661320035155682","0.2264","1.0","1.0","0.4311902729876246","0.7798165137614678","0.55","0.6011183294279557","0.44910179640718567","0.40944379978250145","0.2159596669467549","0.20869116677976607"
"0.6142175243118546","4","7","Georgia, Butts","-83.9544,33.2831","0.5069209547938264","0.5234504624256258","0.5410957643976465","0.8319","1.0","1.0","0.5109750063404692","0.8807339449541284","0.0","0.5732649966661342","0.4970059880239522","0.5142005305328247","0.4292784715715709","0.5640529791924209"
"0.6138845210955952","2","9","Missouri, St. Louis","-90.4458,38.6377","0.7516832131698636","0.7656298578186191","0.7680182285817985","0.3273","0.6388888888888894","1.0","0.4160235740835784","0.7339449541284404","0.31","0.510984586875149","0.5449101796407185","0.5648909983668218","0.29845736207025775","0.1164420484522302"
"0.6133965250416559","4","7","Georgia, Clarke","-83.3712,33.9544","0.4018738859615877","0.40555462669468917","0.7197716913352145","0.9551","1.0","1.0","0.45640425348543856","0.6605504587155963","0.36","0.5799544355671894","0.47904191616766467","0.37162696325125594","0.26325590377700264","0.5773404090785831"
"0.6130798616501067","2","9","Missouri, New Madrid","-89.6607,36.5967","0.7830183145207386","0.7582019271740394","0.49631762690130676","0.5934","0.6388888888888894","1.0","0.4791904205923831","0.5321100917431192","0.32","0.49203726513815615","0.4970059880239522","0.5837920978957992","0.5553521599595034","0.6804950276446511"
"0.6127642964959544","4","7","Georgia, Douglas","-84.7703,33.7029","0.4609704578348056","0.49170339095904253","0.6842960764772451","0.2267","1.0","1.0","0.45480507226625905","0.9082568807339448","0.34","0.6442085586384686","0.502994011976048","0.39613196301134124","0.31902006695018964","0.4261282676442587"
"0.612363052042465","4","7","Alabama, Montgomery","-86.2097,32.2207","0.4375629550939814","0.4314985220913749","0.6824234818292259","0.7463","0.8819444444444443","1.0","0.4735124475468133","0.7064220183486238","0.43","0.6342865860157479","0.532934131736527","0.49129758316188105","0.4614068876921968","0.48369800663723544"
"0.6100168928921424","4","7","Georgia, Spalding","-84.2801,33.2631","0.4313274475969336","0.5007000388564309","0.6471125231935764","0.724","1.0","1.0","0.5096320218421043","0.6238532110091743","0.26","0.6191339561438748","0.4970059880239522","0.560557323866868","0.5025205988144655","0.6187230304026367"
"0.6090461263396582","4","2","North Carolina, Edgecombe","-77.5944,35.9123","0.5840408969886669","0.5865771690064111","0.5759854423565465","0.9089","0.5625000000000004","1.0","0.3779051766835527","0.8532110091743119","0.35","0.7109065462602644","0.43113772455089816","0.5878652729484978","0.532676103550438","0.6132205028345896"
"0.6080312908891241","4","7","Georgia, Bibb","-83.7049,32.809","0.35240074993742976","0.37364365917515185","0.7158685861352855","0.865","1.0","1.0","0.5274643391457311","0.6972477064220183","0.28","0.6119945855099477","0.4970059880239522","0.5067215141840639","0.4611791734829718","0.587569129794516"
"0.6077969523095385","4","7","Georgia, Lowndes","-83.2706,30.8357","0.38053099852398226","0.436687796332359","0.6257183421499444","0.9398","1.0","1.0","0.5618454305321054","0.6697247706422018","0.28","0.6185469146023642","0.44311377245508987","0.41269877075759065","0.48245512578516947","0.6175114158099234"
"0.6077450601774058","2","9","Missouri, St. Charles","-90.6666,38.7788","0.7997899526067501","0.7946464395589652","0.6914338627465207","0.1213","0.6388888888888894","1.0","0.4686306970739987","0.7431192660550459","0.39","0.3730169836387583","0.5209580838323353","0.49129758316188105","0.2543816330122545","0.03599793671869238"
"0.6075972864894272","4","7","Georgia, Chattooga","-85.3454,34.472","0.4623631712830343","0.47970307684200064","0.5615658165791473","0.9669","1.0","1.0","0.5027670511019983","0.6605504587155963","0.17","0.49209510421890384","0.4730538922155689","0.5561726637917245","0.4224988771287856","0.6709967395165484"
"0.6074739656107309","4","2","Tennessee, Sullivan","-82.3041,36.5124","0.5611429459737275","0.5624485159098576","0.6554730914989657","0.6049","0.7916666666666665","1.0","0.5340328486250948","0.4862385321100917","0.59","0.334839762412006","0.43113772455089816","0.6388951207196634","0.46564314188699113","0.40465577804150815"
"0.6073306376843174","4","7","Georgia, Gordon","-84.873,34.5049","0.4253293244475943","0.4131121422482358","0.6353087387210476","0.7545","1.0","1.0","0.5227051842755497","0.7614678899082568","0.27","0.4340732426667752","0.47904191616766467","0.4886637078344629","0.38701921994100075","0.5802433669127239"
"0.6061632387870598","2","9","Missouri, Scott","-89.5647,37.0559","0.798959871500112","0.7738345895937058","0.5635120498026353","0.6017","0.6388888888888894","1.0","0.5368568436179294","0.5920183486238532","0.1166","0.499226090450253","0.5089820359281437","0.5691748594129424","0.5098634615072236","0.502930874383883"
"0.6054916774909913","10","1","Virginia, Norfolk City","-76.2642,36.8993","0.5290750826843924","0.5801587973913187","0.8242305710829707","0.9411","0.4652777777777781","1.0","0.43782211102833923","0.7339449541284404","0.58","0.6618789893360938","0.34730538922155696","0.38232698451072306","0.3945436820199197","0.48439149975577556"
"0.6054615694583473","2","9","Missouri, Newton","-94.3394,36.9052","0.7848441110422643","0.798972418003588","0.5816839334283557","0.4422","0.6388888888888894","1.0","0.5333368596903458","0.9174311926605504","0.0","0.4357781190515768","0.4191616766467066","0.5691748594129424","0.35549108494551135","0.35447550737572203"
