"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!20!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!5!0x5ced5cff","Intervention: Vaccines!15!0x4258c9ff","Intervention: Social Distancing!5!0x6079f7ff","Intervention: Testing!5!0x7d90f3ff","Health & Environment: Hospital Beds!10!0x6b0b9eff","Health & Environment: Hospital Ventilators!10!0x7e24aeff","Health & Environment: Pop Demographics!3!0x933fbfff","Health & Environment: Air Pollution!3!0xa95ad2ff","Health & Environment: Age Distribution!3!0xc177e7ff","Health & Environment: Co-morbidities!3!0xdb95feff","Health & Environment: Health Disparities!3!0xe1a6ffff"
"0.6992968268149724","9","9","Georgia, Crisp","-83.7681,31.9229","0.6555651154914287","0.7124716433386764","0.5792013921834247","0.9475","0.8839285714285713","1.0","0.6324260640558437","0.9626168224299065","0.3","0.6040134819263561","0.47904191616766467","0.5712984652022484","0.5423985091231329","0.6963413332919934"
"0.6706771553003165","9","9","Georgia, Muscogee","-84.8714,32.5093","0.6109291716242133","0.6396399902041335","0.7319244797402832","0.8596","0.8839285714285713","1.0","0.4536144488387399","0.6261682242990654","0.53","0.6514846149130232","0.532934131736527","0.44674408486908573","0.480820648047788","0.5363512839372291"
"0.6699862696858239","8","8","New York, Queens","-73.8168,40.7109","0.7810588856083011","0.7769015200095462","0.922989089118118","0.8478","0.6607142857142854","1.0","0.22040813372108448","0.7757009345794391","0.42","0.6519438104360983","0.3053892215568862","0.5067215141840639","0.17514723447415712","0.37889370770657854"
"0.669070398530384","10","3","Georgia, Bacon","-82.4594,31.5546","0.91716165683943","0.9261097623663447","0.5288464515182124","0.8204","0.8839285714285713","1.0","0.5344275322230809","0.5327102803738317","0.02","0.5318284597049595","0.44311377245508987","0.5142005305328247","0.5138029565484451","0.6919290650765658"
"0.6667970013007163","8","8","New York, Bronx","-73.8628,40.8521","0.7632966301329576","0.7480254083102837","0.934725653397629","0.9704","0.6607142857142854","1.0","0.2474325422345128","0.6635514018691588","0.3","0.7716816522754274","0.43712574850299407","0.43165328621112686","0.3019739186578074","0.6212297064547544"
"0.659177868264207","10","8","Texas, Brazos","-96.3021,30.6636","0.8566736862375122","0.8574218588215181","0.679417029800856","0.914","0.857142857142857","1.0","0.36413788843883765","0.5046728971962617","0.26","0.5375185813786061","0.4251497005988024","0.30440018439969097","0.21523645645438447","0.45385248992006666"
"0.6534231211674825","8","8","New York, Kings","-73.9494,40.6362","0.7685388938319336","0.7824153878284372","0.9384000699004459","0.9096","0.6607142857142854","1.0","0.23237215860358845","0.6822429906542056","0.27","0.666060364750151","0.4251497005988024","0.46408171358848016","0.18510128117969607","0.4370908121124157"
"0.6524790232155949","9","9","Texas, Hunt","-96.0855,33.1235","0.6249223108437907","0.6896804803241606","0.5942475279297503","0.9545","0.857142857142857","1.0","0.4933553425992751","0.8504672897196262","0.24","0.5643542160286464","0.44311377245508987","0.5310891329236117","0.3846682702847873","0.5292699271178215"
"0.6508230473886024","10","9","Georgia, Chattahoochee","-84.7881,32.3434","0.8082543817882298","0.6508550308483526","0.549222915337114","0.8889","0.8839285714285713","1.0","0.5835391842457737","0.7056074766355139","0.1775","0.6590056212804025","0.5089820359281437","0.0","0.33656489462706085","0.4016186269877825"
"0.6498356436282811","8","8","Michigan, Genesee","-83.7059,43.0224","0.7413695095051858","0.7909813215169706","0.7029476102206466","0.4585","0.5803571428571425","1.0","0.389238201148943","0.8785046728971961","0.52","0.5820109210638612","0.43113772455089816","0.5494974081927578","0.43792185617150237","0.4136642851407291"
"0.6496462570482942","9","9","Georgia, Fulton","-84.4632,33.7922","0.5721420212788102","0.5834469324013066","0.8175126883834428","0.8259","0.8839285714285713","1.0","0.3428336211692716","0.794392523364486","0.43","0.5896523220362535","0.5389221556886228","0.39950476257029566","0.2218889455673828","0.27766575496826784"
"0.6493050924933718","9","9","Tennessee, Bradley","-84.8572,35.1574","0.7352966174011927","0.6845150848280264","0.6453225840991552","0.687","0.8214285714285713","1.0","0.4235956975788117","0.5514018691588785","0.47","0.4584084488455276","0.4610778443113772","0.5494974081927578","0.4887670400559585","0.4623658870177871"
"0.648077849597857","8","8","Michigan, Ingham","-84.3747,42.5972","0.7332698097228578","0.8002044455280332","0.7192010408089314","0.8574","0.5803571428571425","1.0","0.34039652989921243","0.8971962616822429","0.4","0.5412200628500885","0.4550898203592814","0.4496902805094778","0.3159624649696819","0.33238861145261617"
"0.6477456954014214","8","8","New York, Richmond","-74.1481,40.5858","0.8057533010433737","0.7637237635861386","0.8488951826889836","0.8067","0.6607142857142854","1.0","0.20953536813639048","0.7663551401869158","0.3","0.5236624129606698","0.407185628742515","0.5239446622367122","0.2553013093261053","0.1887361021302447"
"0.6448808106443906","9","9","Mississippi, Hinds","-90.4444,32.2656","0.5835597878858588","0.5790853020494274","0.6708971046359709","0.872","0.7410714285714283","1.0","0.5432772293700087","0.7570093457943925","0.49","0.5489572562650358","0.4610778443113772","0.46124754169706367","0.46541955999952234","0.5799433699768832"
"0.6443278007462929","8","8","New York, New York","-73.9715,40.7673","0.734758846358647","0.7776402867293932","1.0","0.9736","0.6607142857142854","0.825","0.20460125195045878","0.7102803738317757","0.3","0.6066578984979419","0.4670658682634731","0.5310891329236117","0.065640114672019","0.26950612898463333"
"0.6421938760088177","9","9","Georgia, DeKalb","-84.224,33.7694","0.5988030062495716","0.6197871082733917","0.7953742752471666","0.7208","0.8839285714285713","1.0","0.39094293028860133","0.7289719626168224","0.36","0.6571357962063848","0.43113772455089816","0.41269877075759065","0.2454577475074361","0.4146654053149962"
"0.6401914790752333","9","9","Georgia, Liberty","-81.4925,31.8259","0.6418596336213136","0.7300229709512558","0.5827246730652281","0.9195","0.8839285714285713","1.0","0.5653160332864671","0.8971962616822429","0.0","0.6742250155322","0.43113772455089816","0.29563056078471917","0.43388270681390356","0.5149980906533332"
"0.6401004383068816","9","9","Tennessee, Putnam","-85.5065,36.1401","0.6143732640390471","0.5305182756459861","0.6166297835697243","0.546","0.8214285714285713","1.0","0.42241347189538764","0.8598130841121495","0.55","0.3995131916895983","0.39520958083832336","0.5472454870957077","0.40092502923304","0.4711275657943422"
