"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6894946180570877","5","3","Virginia, Petersburg City","-77.3937,37.2053","0.7910159762059071","0.5315998140606741","0.7585121005887018","0.8898","1.0","0.7025273582282607","0.6958177327180848","0.3712574850299401","0.5449798764246452","0.6525530991509025","0.6164492297915359","0.2868919924728384"
"0.6508970140973284","6","3","Alabama, Russell","-85.1842,32.2873","0.6476157715929775","0.24953581918484152","0.6080550132713158","0.7768","1.0","0.8754246265246418","0.6666124394005838","0.5449101796407185","0.46968620728685795","0.6053300512514289","0.5750751345773475","0.541023371377693"
"0.6475860933333426","5","3","Virginia, Danville City","-79.404,36.5802","0.7162762877081912","0.2926830509531201","0.702972127357475","0.8841","1.0","0.7025273582282607","0.6539689534213116","0.4191616766467066","0.6207997313712245","0.440853882118605","0.5630521567848532","0.3407160719826151"
"0.6430162352792316","5","3","Georgia, Richmond","-82.0703,33.3578","0.7054379884360121","0.235317320460484","0.7170668328967399","0.9261","1.0","0.7040299083624542","0.654749997272397","0.4970059880239522","0.46408171358848016","0.45212157955859555","0.6050865666205297","0.2724134466939474"
"0.640203544603943","5","3","Georgia, Peach","-83.8294,32.5693","0.6451222088377563","0.2019831369749746","0.6156751374318926","0.9513","1.0","0.7040299083624542","0.645637724810429","0.5089820359281437","0.5142005305328247","0.4759379585348932","0.5852160591117697","0.5755357245100039"
"0.6390628147244054","5","10","Virginia, Emporia City","-77.5341,36.6946","0.7525623303749915","0.2972191895189774","0.7057924439353598","0.8656","0.825","0.7025273582282607","0.7224578504312635","0.3712574850299401","0.542700408721451","0.39758524404656015","0.7125619858004651","0.22557397432959575"
"0.6390245621003195","5","3","Texas, Bowie","-94.4183,33.4463","0.6955764467056571","0.36173640091701736","0.6105900161474453","0.9806","1.0","0.7144679621894768","0.6616427198627293","0.4191616766467066","0.5357771420024626","0.5070572738771738","0.4783910775378238","0.32061968153505105"
"0.6383095452932833","5","10","North Carolina, Robeson","-79.1025,34.6424","0.6973683974100389","0.22320534481365514","0.5853089601519642","0.9698","0.675","0.531400418352207","1.0","0.4251497005988024","0.49129758316188105","0.5810636510878822","0.6584885781349616","0.41267351749283776"
"0.637340766412529","5","10","Alabama, Tallapoosa","-85.7983,32.867","0.7362186253307987","0.3597766222070907","0.5365739958548955","0.8685","0.75","0.8754246265246418","0.5832139959147069","0.502994011976048","0.626321192473144","0.462348771541813","0.5291087089620546","0.42367880495752996"
"0.6371959731020451","5","10","Alabama, Barbour","-85.3871,31.8683","0.6481082500314578","0.20687561967584644","0.5432794017173901","0.9889","0.675","0.8754246265246418","0.6787939698681912","0.5089820359281437","0.579673914473061","0.5562758217660607","0.6198027174560471","0.4302174822509245"
"0.6362761285989832","5","3","Virginia, Hopewell City","-77.2975,37.2919","0.788193979778672","0.5633945242386053","0.7304967166315459","0.6523","0.825","0.7025273582282607","0.6670479451189931","0.3712574850299401","0.526341402378779","0.5023013546589213","0.557170996312621","0.33365227512449014"
"0.633552848517641","6","3","Alabama, Talladega","-86.1689,33.3782","0.6413986183302572","0.18137076311595451","0.5783318833445583","0.7985","1.0","0.8754246265246418","0.5973574269857527","0.5089820359281437","0.560557323866868","0.5608920953394482","0.5413419949138188","0.40768258436731897"
"0.6321737276006765","5","10","South Carolina, Williamsburg","-79.7277,33.6219","0.7509129103814742","0.30159954607165823","0.47104705901374555","0.9717","0.675","0.5528731323834949","0.6821185503399628","0.407185628742515","0.6037268925796017","0.6422844575781382","0.5733277459939969","0.5896521587749732"
"0.6320709183186554","5","10","Mississippi, Neshoba","-89.1173,32.7534","0.6461237402243823","0.1285382690742471","0.5404065469824364","0.8316","0.75","0.7764804246071018","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6129408416156725","0.4600802919793608"
"0.6280219383793737","5","10","Alabama, Clarke","-87.8355,31.681","0.7537231654720771","0.24827896628298005","0.5176173844872425","0.7345","0.675","0.8754246265246418","0.6502041385247483","0.44311377245508987","0.5998243249034969","0.5452181165082111","0.5967945712068377","0.40825979662044476"
"0.6278219060961026","5","3","Texas, Gregg","-94.8159,32.4794","0.7030546563089687","0.3011315888665626","0.6743786538798262","0.951","1.0","0.7144679621894768","0.6379441555530592","0.43113772455089816","0.504194780386106","0.33203519445214247","0.5177354460670988","0.353354947833947"
"0.6268125075761675","5","10","Georgia, Colquitt","-83.7678,31.1881","0.6422086076589085","0.17670886534784455","0.5758263324986739","0.9491","0.75","0.7040299083624542","0.6701970292344505","0.47904191616766467","0.504194780386106","0.5274228850505384","0.7469536333143542","0.46902781573331914"
"0.6247161391240483","5","3","Georgia, Clayton","-84.3559,33.5419","0.6487422373946031","0.2403336792208333","0.7491096797949353","0.7746","1.0","0.7040299083624542","0.7020310850022745","0.5089820359281437","0.3087088081983978","0.40289115408689796","0.6565701485515175","0.520012972058116"
