"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6489020946477031","5","9","Missouri, Buchanan","-94.8014,39.6582","0.80640449380838","0.3665044649537421","0.6425091932495344","0.8571","1.0","0.936261886146336","0.48834049077904923","0.43113772455089816","0.5239446622367122","0.4557853563010153","0.3797057203457967","0.3944553649782495"
"0.6426124316552579","7","10","Mississippi, Neshoba","-89.1173,32.7534","0.5574465316372409","0.03704682240669594","0.5404065469824364","0.8316","1.0","0.9256880861162633","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6129408416156725","0.4600802919793608"
"0.6385574328113527","5","9","Missouri, St. Francois","-90.476,37.8121","0.7591797318416185","0.19725409172029","0.5974944279754254","0.9112","1.0","0.936261886146336","0.41924264371473485","0.43712574850299407","0.5310891329236117","0.45218594700738446","0.46102680248606887","0.47952989184232103"
"0.6381543103450762","5","9","Missouri, Scott","-89.5647,37.0559","0.7859712573135754","0.26573163909534053","0.5635120498026353","0.6017","1.0","0.936261886146336","0.499226090450253","0.5089820359281437","0.5691748594129424","0.5098634615072236","0.48951151292630307","0.4018060406160097"
"0.6366740946557571","5","9","Missouri, Jasper","-94.3405,37.2035","0.8043096996051218","0.2962299378617906","0.6202488066298036","0.5813","1.0","0.936261886146336","0.47861426851993827","0.4191616766467066","0.5067215141840639","0.4257720480136531","0.45202149383114126","0.7588705425632434"
"0.6336453186450545","7","6","Virginia, Petersburg City","-77.3937,37.2053","0.6350081303925652","0.08798807749627423","0.7585121005887018","0.8898","1.0","0.6162365983934008","0.6958177327180848","0.3712574850299401","0.5449798764246452","0.6525530991509025","0.6164492297915359","0.2868919924728384"
"0.6326299313360436","5","9","Missouri, Iron","-90.7735,37.5549","0.87219512687194","0.7354074346198882","0.49766810902234654","0.7861","0.45945945945945943","0.936261886146336","0.3627573965705999","0.407185628742515","0.6424111072462477","0.4221806183523487","0.5872426540600617","0.5168314952216729"
"0.629004143791636","5","9","Missouri, Butler","-90.4042,36.7146","0.7257855599781643","0.2064398659336071","0.5560489996297562","0.5998","1.0","0.936261886146336","0.48478669305691807","0.4670658682634731","0.5817386943120182","0.5174635308097177","0.5935702074522563","0.41626416962552"
"0.6251206774866285","5","9","Missouri, Taney","-93.0408,36.6547","0.6945026992778689","0.16493403503712725","0.575690420805266","0.9526","1.0","0.936261886146336","0.3904210894579381","0.407185628742515","0.6335581539925471","0.36406681576932387","0.5169115584328452","0.4371782990456945"
"0.6223353399776718","5","9","Missouri, Washington","-90.8795,37.9613","0.7998231017578957","0.33059813588777304","0.5002140238035626","0.7695","0.7297297297297297","0.936261886146336","0.3702693975266586","0.4131736526946108","0.5334405085950897","0.45259243214140843","0.6269486177177036","0.5644093580543427"
"0.6218428365091508","5","9","Missouri, Polk","-93.3983,37.6162","0.8312630930506649","0.4756061822890199","0.5369179588863626","0.823","0.8108108108108107","0.936261886146336","0.3160132011784273","0.38922155688622756","0.5734100391661536","0.43620168057761893","0.41349053366357896","0.44349393055539327"
"0.6209460408218389","5","9","Missouri, Randolph","-92.4971,39.4401","0.8386575536627514","0.46708124467984574","0.5116238754061216","0.7256","0.7297297297297297","0.936261886146336","0.45824420078713474","0.39520958083832336","0.5334405085950897","0.498893324261714","0.44639677440764103","0.39248224720819"
"0.6206312334220352","7","10","Oklahoma, Ottawa","-94.8101,36.8353","0.5233970490790172","0.03165820327189369","0.5499215543058749","0.9166","1.0","1.0","0.6333439423503682","0.4131736526946108","0.579673914473061","0.5346833758940509","0.6054117854235246","0.40152093660092114"
"0.6199015083314692","7","10","Oklahoma, Muskogee","-95.378,35.6132","0.4422073044849139","0.01441929039915469","0.5432766023059175","0.9529","1.0","1.0","0.8557885949620264","0.43113772455089816","0.540406913436432","0.5460418242973885","0.5874750048270903","0.35802856670349964"
"0.6152884975871871","5","9","Missouri, Phelps","-91.7935,37.8774","0.7315880403335034","0.25395805190188425","0.5985490259102145","0.8265","1.0","0.936261886146336","0.40859246873363286","0.40119760479041916","0.5215324091055006","0.4215919839526426","0.4427297517267612","0.35640392537926124"
"0.613853963678809","5","9","Missouri, Greene","-93.3423,37.2576","0.7318588830739345","0.2198709881434826","0.6899375675991466","0.8087","1.0","0.936261886146336","0.4418108971008954","0.4251497005988024","0.5310891329236117","0.37893246460865054","0.31785609019786915","0.40770821010644787"
"0.6103251350746614","7","10","Mississippi, Pike","-90.4039,31.1751","0.49262175081249737","0.037583802672974405","0.5851397377195666","0.9659","1.0","0.9256880861162633","0.642340505489927","0.3712574850299401","0.542700408721451","0.5292903398023141","0.6330830875020462","0.366636519368056"
