"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.67266851424898","10","7","Oklahoma, Muskogee","-95.378,35.6132","0.7578704021935266","0.555394641564084","0.5432766023059175","0.9529","1.0","0.5999421541148903","0.8557885949620264","0.43113772455089816","0.540406913436432","0.5460418242973885","0.5874750048270903","0.35802856670349964"
"0.6517029548756943","10","7","North Carolina, Scotland","-79.4758,34.8386","0.6799966784299407","0.312865497076023","0.5942342207762943","0.9965","0.75","0.6093468338113642","0.9335712223392009","0.43113772455089816","0.5561726637917245","0.5829923183214187","0.6210779365180125","0.42965914244880454"
"0.64601069494405","10","7","Texas, Liberty","-94.8121,30.1515","0.7066463884069862","0.355313351498638","0.5566324309383172","0.9933","1.0","0.7854469122838538","0.5795346128905364","0.43712574850299407","0.4555137084840577","0.4606340264739184","0.6083686265997905","0.5086099477207454"
"0.6439912223019172","10","7","Georgia, Baldwin","-83.247,33.0688","0.7560821028251037","0.289212827988338","0.6063864403336762","0.9494","1.0","0.5994877664926771","0.601738822203654","0.502994011976048","0.5117241638959221","0.4409560541036734","0.5903028425448348","0.42417701233310184"
"0.6401388955645589","10","7","Georgia, Toombs","-82.3296,32.1206","0.6966598041640282","0.172477064220183","0.56395776524687","0.9223","1.0","0.5994877664926771","0.6431084214766375","0.4610778443113772","0.540406913436432","0.5652367670639868","0.6422795525422895","0.47198624293310953"
"0.634116432759362","10","7","Virginia, Emporia City","-77.5341,36.6946","0.6779988494152205","0.132478632478632","0.7057924439353598","0.8656","1.0","0.7344765645848201","0.7224578504312635","0.3712574850299401","0.542700408721451","0.39758524404656015","0.7125619858004651","0.22557397432959575"
"0.6333100424864082","10","7","Mississippi, Neshoba","-89.1173,32.7534","0.5909570309787361","0.0625434329395413","0.5404065469824364","0.8316","1.0","0.7128836678854804","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6129408416156725","0.4600802919793608"
"0.6325741036222939","10","7","North Carolina, Robeson","-79.1025,34.6424","0.6232985194203671","0.144275862068966","0.5853089601519642","0.9698","0.75","0.6093468338113642","1.0","0.4251497005988024","0.49129758316188105","0.5810636510878822","0.6584885781349616","0.41267351749283776"
"0.6325480644023912","10","4","Virginia, Petersburg City","-77.3937,37.2053","0.5731358900857667","0.133437990580848","0.7585121005887018","0.8898","1.0","0.7344765645848201","0.6958177327180848","0.3712574850299401","0.5449798764246452","0.6525530991509025","0.6164492297915359","0.2868919924728384"
"0.6272316246885696","10","4","Georgia, Bibb","-83.7049,32.809","0.702166911447312","0.205671147118394","0.7158685861352855","0.865","1.0","0.5994877664926771","0.6119945855099477","0.4970059880239522","0.5067215141840639","0.4611791734829718","0.5632833030377966","0.3232030791258961"
"0.6261413374390598","10","4","Missouri, St. Francois","-90.476,37.8121","0.6926208846930696","0.406109613656783","0.5974944279754254","0.9112","1.0","0.8430300508957997","0.41924264371473485","0.43712574850299407","0.5310891329236117","0.45218594700738446","0.46102680248606887","0.47952989184232103"
"0.6260259212061494","10","7","Georgia, Clinch","-82.7043,30.914","0.7701331525134562","0.273333333333333","0.477390695013792","0.9637","0.5","0.5994877664926771","0.6500866200557273","0.39520958083832336","0.5166605513962695","0.7304738107220571","0.7296784923049014","0.40127390060562457"
"0.6240437627180695","10","7","Texas, Limestone","-96.581,31.5455","0.6803660908479475","0.311827956989247","0.508824890143487","0.9099","0.75","0.7854469122838538","0.6368677729418177","0.4131736526946108","0.5837920978957992","0.4596295321998785","0.6884802561471474","0.41520542810956385"
"0.6237869003412614","10","7","Florida, Bradford","-82.1661,29.9508","0.6833787682043707","0.229057591623037","0.5727081481876907","0.9927","1.0","0.6245071764259732","0.5686762100792222","0.3053892215568862","0.5755097168756041","0.4812461856883063","0.564880729617544","0.577486299024193"
"0.6237189338329774","5","7","Tennessee, Wayne","-87.7864,35.2387","1.0","0.831724137931035","0.4774348343299513","0.879","0.5","0.32127582104710223","0.44562022116287253","0.40119760479041916","0.595880459448231","0.5035653282560172","0.57147207159439","0.3703565266354325"
"0.6234799173886503","10","4","Texas, Walker","-95.5744,30.7387","0.6843998783132742","0.125853125853126","0.5955482555154494","0.9895","1.0","0.7854469122838538","0.631366739440998","0.4251497005988024","0.43472072581226856","0.3981904555718199","0.5099292311839542","0.4994413764824666"
"0.6219904748691607","5","4","Virginia, Radford City","-80.5603,37.1222","0.8538829002466425","0.857142857142857","0.7291429438952699","0.8236","1.0","0.7344765645848201","0.4380788887813785","0.3532934131736527","0.30004116619787025","0.377896149777572","0.4550731302659097","0.0"
"0.6208996423883281","10","4","Georgia, Peach","-83.8294,32.5693","0.5993476504340564","0.157342657342657","0.6156751374318926","0.9513","1.0","0.5994877664926771","0.645637724810429","0.5089820359281437","0.5142005305328247","0.4759379585348932","0.5852160591117697","0.5755357245100039"
"0.6199520545899474","10","4","Virginia, Danville City","-79.404,36.5802","0.5849019826781763","0.194805194805195","0.702972127357475","0.8841","1.0","0.7344765645848201","0.6539689534213116","0.4191616766467066","0.6207997313712245","0.440853882118605","0.5630521567848532","0.3407160719826151"
"0.6196782136363808","10","7","Georgia, Bulloch","-81.7481,32.3958","0.7319753871449477","0.332241459990641","0.5859670653666983","0.9583","1.0","0.5994877664926771","0.5849717018972327","0.4550898203592814","0.3927283612037091","0.3569449707897952","0.5895637527021769","0.4537300675709975"
"0.6180966963356338","10","7","Georgia, Candler","-82.077,32.4021","0.6807406465914253","0.188202247191011","0.5044181368524152","0.9408","0.825","0.5994877664926771","0.5362943534529274","0.44910179640718567","0.558371441896005","0.5740729000952175","0.7119347953163193","0.4615495472172134"
"0.6179448201075426","10","7","Texas, Freestone","-96.1507,31.7042","0.7409447272084438","0.505181347150259","0.487489623485426","0.7294","0.75","0.7854469122838538","0.6452023937934042","0.4191616766467066","0.6037268925796017","0.4323546942021662","0.5227742898395743","0.4876025538346201"
"0.6176240764039751","10","7","Oklahoma, Cherokee","-94.9998,35.9069","0.6060399804165104","0.241428571428571","0.5282109781128398","0.9761","0.825","0.5999421541148903","0.7159105431778136","0.4191616766467066","0.5357771420024626","0.5575544031222016","0.6876532367762722","0.4783531686818802"
"0.6167255113459135","10","4","Kansas, Wyandotte","-94.7638,39.1173","0.6095974041746808","0.096864225907076","0.7132492112934719","0.6686","1.0","0.941106534307256","0.6747129674931698","0.4251497005988024","0.41912465076501093","0.47493283449097784","0.6573922294146436","0.3247502801406921"
"0.6151860588565055","10","7","North Carolina, Hertford","-76.981,36.3608","0.6759767711792769","0.251336898395722","0.4869427506420327","0.9828","0.675","0.6093468338113642","0.7627602469462551","0.3652694610778443","0.595880459448231","0.5869133114724673","0.6239573274386021","0.370689935446938"
"0.614345031159892","10","4","Georgia, Crisp","-83.7681,31.9229","0.5646596086853519","0.119747899159664","0.5792013921834247","0.9475","1.0","0.5994877664926771","0.6040134819263561","0.47904191616766467","0.5712984652022484","0.5423985091231329","0.6748291366657341","0.4200385008884034"
"0.6133909814822918","10","7","Mississippi, Sunflower","-90.5888,33.6019","0.657528427982503","0.104068857589984","0.5309085115598416","0.9328","0.675","0.7128836678854804","0.6523238683504716","0.43712574850299407","0.4407808887294848","0.7206749550847561","0.6911740314472129","0.3557201964343139"
"0.6132600470581392","10","4","Indiana, Vigo","-87.3917,39.4294","0.6395472173029205","0.349240780911063","0.6629866708796817","0.8421","1.0","0.8417478903511901","0.4505543443290894","0.4970059880239522","0.5239446622367122","0.43386561899552584","0.4512253100208465","0.37766333935381624"
"0.6130450086563416","10","7","Mississippi, Bolivar","-90.8737,33.797","0.7316113366361345","0.184447300771208","0.5505761179941897","0.8386","0.75","0.7128836678854804","0.5719289354048858","0.43712574850299407","0.49908933331939354","0.5391339041864256","0.6626069322435533","0.35973195338281294"
"0.6127397503385074","10","4","South Carolina, Greenwood","-82.1272,34.1527","0.6314998237686301","0.159296750133191","0.5642942565668884","0.8787","1.0","0.7346604234774102","0.6154372747577336","0.44910179640718567","0.5734100391661536","0.4394200593478701","0.5628129402875393","0.3660243094647828"
"0.6127174359678886","10","4","Texas, Coryell","-97.7994,31.3908","0.7330733896626574","0.483938547486034","0.5806030090638212","0.6734","1.0","0.7854469122838538","0.6295506653631404","0.38922155688622756","0.3335641371157166","0.3818855496990886","0.4606855636457413","0.6999156152827133"
"0.6127025262637462","10","4","Oklahoma, Ottawa","-94.8101,36.8353","0.6092994687665831","0.204044117647059","0.5499215543058749","0.9166","1.0","0.5999421541148903","0.6333439423503682","0.4131736526946108","0.579673914473061","0.5346833758940509","0.6054117854235246","0.40152093660092114"
"0.6115158748995239","10","7","Georgia, Pulaski","-83.4755,32.2333","0.6890888381803109","0.325892857142857","0.5347844533554413","0.8701","0.75","0.5994877664926771","0.6010236526312516","0.47904191616766467","0.5978576089534523","0.548224073648272","0.5871854396410162","0.38115000266413734"
"0.6113656385838754","10","4","Georgia, Richmond","-82.0703,33.3578","0.6120404159336211","0.120124549328089","0.7170668328967399","0.9261","1.0","0.5994877664926771","0.654749997272397","0.4970059880239522","0.46408171358848016","0.45212157955859555","0.6050865666205297","0.2724134466939474"
"0.6111111023302738","10","4","Kentucky, Christian","-87.4906,36.8927","0.6353182783705646","0.357798165137615","0.5988010142476997","0.9306","1.0","0.7412450991967076","0.6139090809187124","0.4730538922155689","0.41912465076501093","0.4552397509085493","0.5051081635580768","0.26922469764575513"
"0.6109110122350886","10","4","Mississippi, Pike","-90.4039,31.1751","0.5700237255769128","0.0908296943231441","0.5851397377195666","0.9659","1.0","0.7128836678854804","0.642340505489927","0.3712574850299401","0.542700408721451","0.5292903398023141","0.6330830875020462","0.366636519368056"
