"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7479376456302216","4","5","Alabama, Sumter","-88.1992,32.5912","1.0","0.5841776222084417","0.44490150693438224","0.9866","1.0","0.9452787294044996","0.5561726637917245","0.7364775670365409","0.7084096180497871","0.4467923892758004"
"0.7383027223910422","4","5","Alabama, Barbour","-85.3871,31.8683","1.0","0.4153131503396726","0.5432794017173901","0.9889","1.0","0.9452787294044996","0.579673914473061","0.6785394874421413","0.7485796104729557","0.4302174822509245"
"0.7363874630496471","4","5","South Carolina, Clarendon","-80.2165,33.6661","0.925","0.638196189655503","0.49253173013435386","0.9615","1.0","0.795795197624838","0.6527643232093532","0.5959142990225003","0.6861554352578121","0.4448771151184942"
"0.7360920539453967","4","5","Georgia, Colquitt","-83.7678,31.1881","0.95","0.6041397285623529","0.5758263324986739","0.9491","0.825","0.9337248309516136","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.7356926023968924","4","5","Georgia, Dooly","-83.7975,32.1563","1.0","0.656851325415943","0.5232783811967191","0.8727","1.0","0.9337248309516136","0.5878652729484978","0.6006917958763784","0.7943045821461415","0.0"
"0.7354416908978513","4","5","Georgia, Mitchell","-84.1938,31.2248","0.893129770992366","0.74644313338042","0.5268764659985251","0.9592","0.825","0.9337248309516136","0.5287228277828","0.5661702549541247","0.801589642934253","0.5602788063448255"
"0.7344684746622796","4","5","Virginia, Emporia City","-77.5341,36.6946","1.0","0.5380313243370303","0.7057924439353598","0.8656","1.0","0.9645956871537567","0.542700408721451","0.4804167038031104","0.7296156256102528","0.22557397432959575"
"0.7342983107076435","4","5","Georgia, Crisp","-83.7681,31.9229","0.934426229508197","0.6553117679319661","0.5792013921834247","0.9475","0.825","0.9337248309516136","0.5712984652022484","0.6554853710936309","0.7352068311328076","0.4200385008884034"
"0.7327509013238502","4","5","Georgia, Turner","-83.6207,31.7161","0.928571428571429","0.6880202199401657","0.5412850671727503","0.9666","1.0","0.9337248309516136","0.579673914473061","0.6125221409108894","0.6977863701760776","0.0"
"0.7327300003815949","4","5","Virginia, Petersburg City","-77.3937,37.2053","1.0","0.4313445114374739","0.7585121005887018","0.8898","0.825","0.9645956871537567","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.7324238472251565","4","5","Arkansas, St. Francis","-90.7483,35.022","1.0","0.5654201822196806","0.509142944524598","0.9908","1.0","0.781387712372894","0.5166605513962695","0.7096658631098235","0.6493049627350989","0.37538479186532797"
"0.732405073315249","4","5","North Carolina, Anson","-80.0995,34.974","1.0","0.41533302046820525","0.550797515463639","0.9682","1.0","0.7949237812349178","0.5627304600978258","0.6372865509220718","0.7280284034433882","0.6271053949784581"
"0.7290245587890479","4","5","Alabama, Greene","-87.9568,32.855","0.923076923076923","0.58754877346463","0.47483267480086483","0.9554","1.0","0.9452787294044996","0.626321192473144","0.6336765226975847","0.6254525620370656","0.45518589551171373"
"0.7273694156085511","4","5","Georgia, Coffee","-82.8549,31.5489","0.943396226415094","0.5593592987146906","0.5572392675557096","0.9462","1.0","0.9337248309516136","0.46689449529952165","0.5352772623035","0.757535000759047","0.4766044176558891"
"0.7271496682861407","4","5","Georgia, McDuffie","-82.4825,33.4785","1.0","0.5255313461665352","0.5614188949636156","0.8854","1.0","0.9337248309516136","0.5517358041566147","0.547906138028904","0.6821275851813918","0.46837809321920515"
"0.72521513000763","4","5","Georgia, Warren","-82.678,33.4115","1.0","0.5574657569533155","0.4537572447345187","0.8217","1.0","0.9337248309516136","0.6353456481032828","0.8497979443393279","0.6868259196337618","0.0"
"0.7242272524744435","4","5","Arizona, Navajo","-110.3219,35.3998","0.829268292682927","0.6358709896123234","0.4932312946089095","0.9618","1.0","0.8265470612189435","0.5561726637917245","0.5265955124475973","0.7907110211487275","0.560782367730236"
"0.724099113504122","4","5","Alabama, Chambers","-85.3907,32.9136","0.922619047619048","0.7298837605121857","0.5030102219240805","0.7943","1.0","0.9452787294044996","0.5978576089534523","0.6713312010028052","0.48921995629492004","0.41294514501788987"
"0.7233092261274137","4","5","South Carolina, Lee","-80.2569,34.1639","0.925925925925926","0.5876214490498912","0.4593003399173551","0.9771","1.0","0.795795197624838","0.5670390838965326","0.6726489455900904","0.6096110261522149","0.5456665212210694"
"0.7228730778935567","4","5","Florida, Madison","-83.474,30.444","1.0","0.506347522488333","0.5092757067060847","0.9971","1.0","0.6063207123757092","0.613308186513927","0.5730332691056246","0.677699456103006","0.5277354902541662"
"0.7226720019193981","4","5","South Carolina, Sumter","-80.3794,33.9183","0.929577464788732","0.5675014521006544","0.5669412922173417","0.9624","1.0","0.795795197624838","0.5239446622367122","0.550720145946245","0.6963339949813401","0.444130610953138"
"0.7226567314096805","4","5","North Carolina, Edgecombe","-77.5944,35.9123","1.0","0.40986440838374955","0.5759854423565465","0.9089","1.0","0.7949237812349178","0.5878652729484978","0.6307141353621005","0.7131806607620969","0.46465461941177205"
"0.7218608309464218","4","5","South Carolina, Allendale","-81.3532,32.9884","1.0","0.44210512517028067","0.4798341939207929","0.9978","1.0","0.795795197624838","0.5878652729484978","0.6646138653927184","0.6907293218092304","0.4373082056223255"
"0.7216232768554628","4","5","Georgia, Toombs","-82.3296,32.1206","0.909090909090909","0.41875160384368265","0.56395776524687","0.9223","1.0","0.9337248309516136","0.540406913436432","0.6719038177051575","0.7626893600539456","0.47198624293310953"
"0.7214349143424029","4","5","Virginia, Hopewell City","-77.2975,37.2919","1.0","0.48182338794453183","0.7304967166315459","0.6523","1.0","0.9645956871537567","0.526341402378779","0.5820625995449178","0.7074759178394958","0.33365227512449014"
"0.7214077598385389","4","5","North Carolina, Columbus","-78.658,34.2674","1.0","0.41450244717526313","0.5344238274483578","0.9007","1.0","0.7949237812349178","0.6037268925796017","0.6801041511476246","0.7105416833556132","0.4391226571763956"
"0.716928269468699","4","5","Texas, Potter","-101.894,35.4013","0.949152542372881","0.44715879608919934","0.6549458485849775","0.985","1.0","0.9834807400250343","0.42544161229202965","0.4586184757846079","0.7861039769031515","0.32484149718559024"
"0.7168865935846448","4","5","Georgia, Sumter","-84.1982,32.0365","0.95260663507109","0.7771675737839201","0.5656318808450623","0.979","0.575","0.9337248309516136","0.5334405085950897","0.6281685811374421","0.7482184558453305","0.4489068676546298"
"0.7150942727117865","4","5","Georgia, Terrell","-84.4407,31.7753","0.94","0.836391435194485","0.5620011888128879","0.9433","0.75","0.9337248309516136","0.5858342498966352","0.5580863861893102","0.6793650122568397","0.0"
"0.7150920373497519","4","5","Florida, Hendry","-81.1647,26.5539","1.0","0.4065255169443888","0.5469611612246843","0.9892","1.0","0.6063207123757092","0.46408171358848016","0.44266039911778526","0.9229870360234907","0.6273857773521043"
"0.7150577914655559","4","5","Texas, Polk","-94.8277,30.7947","1.0","0.3144262497207715","0.5369161874012801","0.9319","1.0","0.9834807400250343","0.5918944128138512","0.5943838956388983","0.7134460075536465","0.5305147288382512"
"0.7144338376109768","4","5","Mississippi, Scott","-89.5379,32.4067","0.872340425531915","0.586858359584254","0.511291950664052","0.7711","1.0","0.6527840064270333","0.5016507991249867","0.7628268847336873","0.8051062337573114","0.4719203784418221"
"0.7136759492884834","4","5","Georgia, Early","-84.9026,31.3216","0.904761904761905","0.8162019265932576","0.48912046458879027","0.8039","0.75","0.9337248309516136","0.5918944128138512","0.698146731642999","0.6221783036677098","0.45465426931404546"
"0.7126681856188912","4","5","Georgia, Upson","-84.3002,32.8792","0.957446808510638","0.6077644983164793","0.5787923206866958","0.7644","1.0","0.9337248309516136","0.579673914473061","0.47928905778885666","0.6419846132956216","0.38226919900747225"
"0.7126642187038267","4","5","Georgia, Johnson","-82.6617,32.7021","1.0","0.5862326757668351","0.4768085508245129","0.993","1.0","0.9337248309516136","0.5734100391661536","0.6095008223667194","0.601971288846391","0.0"
"0.7125893789169728","4","5","Mississippi, Yazoo","-90.3966,32.7789","0.927272727272727","0.6140022240138453","0.5170101176610407","0.9405","0.825","0.6527840064270333","0.45839165180163993","0.7020053262938418","0.7963861863852802","0.5797607939420073"
"0.7115114704626306","4","5","Louisiana, Washington","-90.0387,30.8529","0.941176470588235","0.6659104789997656","0.5399924600402295","0.964","0.825","0.04527835718842392","0.5627304600978258","0.746960235962228","0.7514413155268276","0.6414717409309975"
"0.7112213928905544","4","5","Oklahoma, Ottawa","-94.8101,36.8353","0.941176470588235","0.45855040452070667","0.5499215543058749","0.9166","1.0","0.7875946843683065","0.579673914473061","0.6269123486414856","0.6812186040747141","0.40152093660092114"
"0.7110549007872143","4","5","Virginia, Mecklenburg","-78.3613,36.6788","0.916666666666667","0.5856703451850629","0.5415633065277308","0.7265","1.0","0.9645956871537567","0.7021046890169179","0.6184834002829138","0.5163495987024005","0.4200357990221128"
"0.7105865220477493","4","5","North Carolina, Halifax","-77.6556,36.2567","0.95","0.41999478935427825","0.5487756681610488","0.8918","1.0","0.7949237812349178","0.6095051758860066","0.6927846104002158","0.6754451590917246","0.3425984405136909"
"0.7103672499697826","4","5","Mississippi, Claiborne","-90.907,31.9706","1.0","0.4051846077641197","0.496766504587649","1.0","1.0","0.6527840064270333","0.5191044408593759","0.6780564715828279","0.7334520304910995","0.4082162699862731"
"0.7100190734629297","4","5","Mississippi, Holmes","-90.0892,33.1235","0.743589743589744","0.6025512162438076","0.4783419315115618","0.9729","1.0","0.6527840064270333","0.4886637078344629","0.8461126911615928","0.6786453453885276","0.5215434469529122"
"0.7083179204393988","4","5","California, Kern","-118.7278,35.3433","0.902077151335312","0.40729417499583487","0.6338942687663895","0.9245","1.0","0.9639245778049417","0.37522787829441234","0.5922310172113701","0.7604364268552775","0.484482241847105"
"0.7075781530180005","4","5","Georgia, Emanuel","-82.3024,32.5922","1.0","0.3960717668513852","0.5034699516998568","0.8771","1.0","0.9337248309516136","0.5239446622367122","0.585997323133231","0.7692425648985148","0.42180027925375513"
"0.7074727666635314","4","5","Mississippi, Lauderdale","-88.6623,32.4042","0.915254237288136","0.5855304917295718","0.5960859334190018","0.9688","1.0","0.6527840064270333","0.542700408721451","0.560501769324486","0.5976876386667129","0.28162523943522755"
"0.7068235044267768","4","5","Georgia, Tift","-83.5236,31.4574","0.803571428571429","0.5537912650305157","0.6254560607824974","0.9561","1.0","0.9337248309516136","0.4939129750014257","0.525415767196318","0.671760989793823","0.3735565393010125"
"0.7064043087008359","4","5","Texas, Bowie","-94.4183,33.4463","0.931034482758621","0.38639140041469344","0.6105900161474453","0.9806","1.0","0.9834807400250343","0.5357771420024626","0.602012963385441","0.6079832305601084","0.32061968153505105"
"0.7063704967171275","4","5","Georgia, Candler","-82.077,32.4021","1.0","0.4178220106349526","0.5044181368524152","0.9408","0.825","0.9337248309516136","0.558371441896005","0.6766474091595372","0.7757592025173935","0.4615495472172134"
"0.7062216922027045","4","5","Alabama, Macon","-85.6927,32.3876","1.0","0.4523443925789387","0.4773773216318581","0.915","1.0","0.9452787294044996","0.5918944128138512","0.8140242604081153","0.5802980049893379","0.0"
"0.7061778012288853","4","5","North Carolina, Vance","-78.4067,36.3688","0.894736842105263","0.42183398796656624","0.6149459266384973","0.9172","1.0","0.7949237812349178","0.5670390838965326","0.5465462294619065","0.7111430394797327","0.4625808699932369"
"0.7047169742398012","4","5","Alabama, Randolph","-85.4571,33.2953","0.954545454545455","0.5312301481441956","0.5142029044399483","0.8157","1.0","0.9452787294044996","0.6189409155096902","0.5997354931197076","0.48741119981670356","0.5149839655901237"
"0.7044910586806538","4","5","Florida, Suwannee","-82.991,30.1975","0.982758620689655","0.5724431928141122","0.49200642619981355","0.9312","0.825","0.6063207123757092","0.6207997313712245","0.5712733229210358","0.6656590364476364","0.6979936780081383"
"0.704330997185707","4","5","North Carolina, Richmond","-79.7449,35.0042","1.0","0.2697483486786602","0.5893251167144115","0.9102","1.0","0.7949237812349178","0.558371441896005","0.6428253478666207","0.7473786882287713","0.40558680468862746"
"0.7033969433493592","4","5","Georgia, Bacon","-82.4594,31.5546","1.0","0.5687298433047111","0.5288464515182124","0.8204","0.825","0.9337248309516136","0.5142005305328247","0.6162278092925302","0.7420223994288352","0.3875775597571371"
"0.7033782501683785","4","5","Texas, Washington","-96.4095,30.215","0.911764705882353","0.5256070999124139","0.5512007986198245","0.8892","1.0","0.9834807400250343","0.6335581539925471","0.42644915768015673","0.5640678677480224","0.49857259159406986"
"0.7023930806197639","4","5","Georgia, Pulaski","-83.4755,32.2333","0.888888888888889","0.500856897217202","0.5347844533554413","0.8701","1.0","0.9337248309516136","0.5978576089534523","0.661140133487848","0.5529933683759302","0.38115000266413734"
"0.7023471712102126","4","5","Georgia, Calhoun","-84.6273,31.5317","0.945945945945946","0.7518978123512082","0.4659485029212004","0.9834","0.75","0.9337248309516136","0.49908933331939354","0.576593459625611","0.829185283063996","0.0"
"0.7022172059093016","4","5","New Mexico, McKinley","-108.2622,35.5801","0.973451327433628","0.592867767371889","0.5116532105370699","0.8338","1.0","0.29645719477929244","0.41269877075759065","0.6267352950465394","0.8744803980491683","0.4229754914909839"
"0.7020420427275263","4","5","Texas, Liberty","-94.8121,30.1515","0.875","0.31617655716375936","0.5566324309383172","0.9933","1.0","0.9834807400250343","0.4555137084840577","0.5627010253527015","0.7478598583663553","0.6992680512680876"
"0.7012165063884545","4","5","Texas, San Augustine","-94.17,31.3946","1.0","0.5520099546427422","0.46392960807124667","0.7819","0.75","0.9834807400250343","0.7109436441933698","0.6667598565716896","0.6790434934332849","0.4681697239823083"
