"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7640656011520206","8","10","New York, New York","-73.9715,40.7673","0.998322597960279","1.0","1.0","0.9736","1.0","0.0","0.5310891329236117","0.18887178145503658","0.5332272059818185","0.36089919074268156"
"0.7506427583268513","10","6","Georgia, Dougherty","-84.2172,31.5333","1.0","0.7312653732190039","0.6620645153928169","0.9204","1.0","0.5039497005693697","0.5016507991249867","0.6244141171796811","0.7301012281388296","0.277069027898903"
"0.7436458416097605","10","6","Arizona, Navajo","-110.3219,35.3998","1.0","0.5833612922125058","0.4932312946089095","0.9618","1.0","0.8990899924441487","0.5561726637917245","0.5265955124475973","0.7907110211487275","0.560782367730236"
"0.7363338941259147","10","6","Mississippi, Holmes","-90.0892,33.1235","1.0","0.6028465406510506","0.4783419315115618","0.9729","1.0","0.4615933185602093","0.4886637078344629","0.8461126911615928","0.6786453453885276","0.5215434469529122"
"0.7328781224626956","10","6","Maryland, Baltimore City","-76.6115,39.3021","1.0","0.40845433308055706","0.8443283545876485","0.873","1.0","0.9548086226117725","0.46408171358848016","0.5736745647945609","0.6353418230100248","0.31796580577678113"
"0.7303905254664677","10","10","Louisiana, Orleans","-89.9266,30.0697","1.0","0.7988396239779931","0.75830149593438","0.7771","1.0","0.21332216492891234","0.47245716285929296","0.4859041488291742","0.6491222118449342","0.4146789885294552"
"0.7265706499633738","10","6","Arkansas, Jefferson","-91.9262,34.2677","1.0","0.5908613111998381","0.5798570622038836","0.9812","1.0","0.5726929102206155","0.542700408721451","0.6610556319693164","0.6052734201360284","0.31924734710885416"
"0.7261335208715581","10","6","Pennsylvania, Philadelphia","-75.1379,40.0034","0.996031746031746","0.5104924050703381","0.8421449071556667","0.8949","1.0","0.42303395972227303","0.46408171358848016","0.4923944200290335","0.7115955695524402","0.37995291833884337"
"0.7259333861060611","10","6","Georgia, Clinch","-82.7043,30.914","1.0","0.5042175843442758","0.477390695013792","0.9637","1.0","0.5039497005693697","0.5166605513962695","0.8112121158768024","0.7686703602690018","0.40127390060562457"
"0.7249058308795918","10","6","Georgia, Crisp","-83.7681,31.9229","1.0","0.48911818882853253","0.5792013921834247","0.9475","1.0","0.5039497005693697","0.5712984652022484","0.6554853710936309","0.7352068311328076","0.4200385008884034"
"0.7243732102052739","10","10","New Jersey, Essex","-74.2466,40.7868","1.0","0.6303587323754308","0.8402131726402379","0.9411","1.0","0.28576720272301526","0.46124754169706367","0.3744956553393528","0.6531809181817275","0.37867947630971727"
"0.7237262745573821","10","6","Georgia, Peach","-83.8294,32.5693","1.0","0.4663261562584252","0.6156751374318926","0.9513","1.0","0.5039497005693697","0.5142005305328247","0.6005570831839859","0.7321867533392312","0.5755357245100039"
"0.7219475533920118","10","6","Mississippi, Pike","-90.4039,31.1751","1.0","0.5238161712764158","0.5851397377195666","0.9659","1.0","0.4615933185602093","0.542700408721451","0.6082602834926891","0.7470136126398834","0.366636519368056"
"0.7195542013307195","10","6","Georgia, Mitchell","-84.1938,31.2248","1.0","0.49132302434123326","0.5268764659985251","0.9592","1.0","0.5039497005693697","0.5287228277828","0.5661702549541247","0.801589642934253","0.5602788063448255"
"0.7169784360475024","10","6","Mississippi, Yazoo","-90.3966,32.7789","1.0","0.46219159953273103","0.5170101176610407","0.9405","1.0","0.4615933185602093","0.45839165180163993","0.7020053262938418","0.7963861863852802","0.5797607939420073"
"0.7162892471472462","10","6","South Carolina, Clarendon","-80.2165,33.6661","1.0","0.5025582651862057","0.49253173013435386","0.9615","1.0","0.5355482211799126","0.6527643232093532","0.5959142990225003","0.6861554352578121","0.4448771151184942"
"0.7150201511700948","10","6","Louisiana, Washington","-90.0387,30.8529","1.0","0.4018026721959075","0.5399924600402295","0.964","1.0","0.21332216492891234","0.5627304600978258","0.746960235962228","0.7514413155268276","0.6414717409309975"
"0.7148470768960685","10","6","Mississippi, Tallahatchie","-90.1729,33.9534","1.0","0.4981007069014863","0.49511381171328533","0.9548","1.0","0.4615933185602093","0.4939129750014257","0.6604730464732739","0.7667281206312714","0.5335705330970432"
"0.7138865926163016","10","10","Illinois, Cook","-87.8166,41.8414","0.990787269681742","0.5546193368449293","0.8223579570945715","0.8758","1.0","0.37841043126541113","0.4833394486037307","0.4458763926435267","0.5970210752520262","0.41972708243092943"
"0.7134657055562316","10","6","Arizona, Apache","-109.4892,35.3947","1.0","0.38426775062670393","0.4161137831327712","0.9118","1.0","0.8990899924441487","0.5016507991249867","0.5744470963400725","0.8989249491361825","0.6223652393120364"
"0.7133255533968734","10","6","Georgia, Colquitt","-83.7678,31.1881","1.0","0.355443768000598","0.5758263324986739","0.9491","1.0","0.5039497005693697","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.712277084603137","10","6","Mississippi, Sunflower","-90.5888,33.6019","1.0","0.47344025070600204","0.5309085115598416","0.9328","1.0","0.4615933185602093","0.4407808887294848","0.815117706640899","0.7311694343680949","0.3557201964343139"
"0.712180523046172","10","6","Mississippi, Adams","-91.3533,31.4767","1.0","0.40126993682360335","0.5879328131862639","0.9742","1.0","0.4615933185602093","0.5734100391661536","0.5781311533726446","0.8190798577918493","0.3491278377646766"
"0.7120796328305127","10","6","Mississippi, Copiah","-90.4457,31.8698","1.0","0.5226101083400448","0.5014476445134404","0.8736","1.0","0.4615933185602093","0.5449798764246452","0.6137277856297803","0.7431637401094818","0.5810425408227995"
"0.7120710679010762","10","10","New Jersey, Passaic","-74.2995,41.0324","0.99537037037037","0.6302309311944507","0.7927174898013095","0.9067","1.0","0.28576720272301526","0.4833394486037307","0.3150469755035398","0.6279144142804137","0.45883824022690195"
"0.7086892465433557","10","6","South Carolina, Jasper","-81.0249,32.4317","1.0","0.4101879363914851","0.5143987071140352","0.9226","1.0","0.5355482211799126","0.560557323866868","0.5961101351982225","0.800737260051022","0.5218458340251276"
"0.7086671723553681","10","6","Mississippi, Tippah","-88.9099,34.7687","1.0","0.6492640721123022","0.5334351212036578","0.6068","1.0","0.4615933185602093","0.5380992168517501","0.7812776006479615","0.5898708614360418","0.5488915354385024"
"0.7067401434889782","10","6","Mississippi, Attala","-89.5784,33.0866","1.0","0.5141757283268882","0.4839444678079876","0.9239","1.0","0.4615933185602093","0.5938927650957907","0.621838278310985","0.6432142608429708","0.5266386412931904"
"0.7063627433764811","10","6","Georgia, Terrell","-84.4407,31.7753","1.0","0.6056185968629937","0.5620011888128879","0.9433","1.0","0.5039497005693697","0.5858342498966352","0.5580863861893102","0.6793650122568397","0.0"
"0.7062902480673553","10","10","Wisconsin, Milwaukee","-87.9673,43.0049","1.0","0.5685447106970961","0.8040903408418779","0.8529","1.0","0.26174001141081066","0.4555137084840577","0.4843421640178472","0.5976855077095048","0.3778575310312623"
"0.7060247448332474","10","6","South Carolina, Lee","-80.2569,34.1639","1.0","0.47354350430024156","0.4593003399173551","0.9771","1.0","0.5355482211799126","0.5670390838965326","0.6726489455900904","0.6096110261522149","0.5456665212210694"
"0.7052128477605499","10","6","Mississippi, Leflore","-90.299,33.5555","1.0","0.6047148533748795","0.5736604802412227","0.9376","0.825","0.4615933185602093","0.46968620728685795","0.6854549582712869","0.7681065089917445","0.32126798222380676"
"0.705205140098171","10","6","Maryland, Somerset","-75.7512,38.1164","1.0","0.3410848354746859","0.5622370854564998","0.9395","1.0","0.9548086226117725","0.5310891329236117","0.5818868515682737","0.6667325274507776","0.4113216728691069"
"0.7049420927441056","10","6","Florida, Putnam","-81.7423,29.6078","1.0","0.2967038449287532","0.5785491664670895","0.9064","1.0","0.4419964656895411","0.6611775880966219","0.6381026136380468","0.7502782390826587","0.5290536588585967"
"0.70405139228152","10","10","New Jersey, Hudson","-74.0752,40.7377","0.995726495726496","0.6043126807610635","0.8556325871481312","0.8434","1.0","0.28576720272301526","0.41269877075759065","0.2937156176893521","0.6430410566410982","0.4506372463872687"
"0.7037156230434243","10","6","Mississippi, Wilkinson","-91.3102,31.1608","1.0","0.6378394849947493","0.4360839783131851","0.8201","1.0","0.4615933185602093","0.5472454870957077","0.6488287552980653","0.665135588119044","0.43576033744568704"
"0.703561980920914","10","6","Missouri, St. Louis City","-90.2435,38.6356","1.0","0.4217110866149165","0.8242153034590445","0.7985","0.825","0.9074124520924672","0.44674408486908573","0.6368120655846295","0.6634460800061917","0.26716749702594483"
"0.7033104418626442","10","6","Texas, Falls","-96.9363,31.2535","1.0","0.388507023688954","0.49636447172271764","0.9987","1.0","0.5712011428588271","0.5627304600978258","0.5419405120275056","0.7828711443419207","0.4745298589498279"
