"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6856053398146916","10","4","Virginia, Petersburg City","-77.3937,37.2053","0.8334816883402848","0.2393449194883486","0.7585121005887018","0.8898","1.0","0.6938745471485287","0.6958177327180848","0.3712574850299401","0.5449798764246452","0.6525530991509025","0.6164492297915359","0.2868919924728384"
"0.6760375119337233","10","7","Texas, Limestone","-96.581,31.5455","0.9604864710729342","0.5331379240437899","0.508824890143487","0.9099","0.675","0.6994128433897875","0.6368677729418177","0.4131736526946108","0.5837920978957992","0.4596295321998785","0.6884802561471474","0.41520542810956385"
"0.6728703565325072","10","7","Texas, Caldwell","-97.6181,29.8367","0.983062820446142","0.5710141924790217","0.555417448095714","0.9631","0.75","0.6994128433897875","0.5598530866470884","0.4251497005988024","0.46968620728685795","0.3784271031366023","0.5505155741864441","0.6323066919203503"
"0.6664889017478911","10","7","Texas, Grimes","-95.989,30.5458","0.9765464946653051","0.5435119231960359","0.5226437658312084","0.9147","0.675","0.6994128433897875","0.6069848195886851","0.43113772455089816","0.5472454870957077","0.419259411923144","0.5114805248742396","0.5802489926673734"
"0.6652352360232167","10","4","Texas, Washington","-96.4095,30.215","0.9854082996546563","0.6736468500443658","0.5512007986198245","0.8892","0.825","0.6994128433897875","0.5636485233778057","0.4131736526946108","0.6335581539925471","0.32816519308679964","0.36245081517297484","0.49857259159406986"
"0.6639826835646786","10","4","Virginia, Danville City","-79.404,36.5802","0.8199829317475666","0.20137020869910677","0.702972127357475","0.8841","1.0","0.6938745471485287","0.6539689534213116","0.4191616766467066","0.6207997313712245","0.440853882118605","0.5630521567848532","0.3407160719826151"
"0.6570446234116024","10","4","Alabama, Russell","-85.1842,32.2873","0.7051282177296999","0.11832902174954485","0.6080550132713158","0.7768","1.0","0.8740920263289101","0.6666124394005838","0.5449101796407185","0.46968620728685795","0.6053300512514289","0.5750751345773475","0.541023371377693"
"0.6568823395791065","10","7","Texas, Falls","-96.9363,31.2535","0.9346506654941938","0.39836567926455585","0.49636447172271764","0.9987","0.5","0.6994128433897875","0.6619556681929663","0.4191616766467066","0.5627304600978258","0.4451703337774771","0.6544593580686725","0.4745298589498279"
"0.6552532064737905","10","4","Alabama, Talladega","-86.1689,33.3782","0.7599568639546737","0.13375368428907242","0.5783318833445583","0.7985","1.0","0.8740920263289101","0.5973574269857527","0.5089820359281437","0.560557323866868","0.5608920953394482","0.5413419949138188","0.40768258436731897"
"0.653745621921364","10","7","Alabama, Barbour","-85.3871,31.8683","0.7460211623480111","0.13371747896751476","0.5432794017173901","0.9889","0.675","0.8740920263289101","0.6787939698681912","0.5089820359281437","0.579673914473061","0.5562758217660607","0.6198027174560471","0.4302174822509245"
"0.6536415351277866","10","4","Oklahoma, Muskogee","-95.378,35.6132","0.7716246752513484","0.10222832672749818","0.5432766023059175","0.9529","1.0","0.5543023898737114","0.8557885949620264","0.43113772455089816","0.540406913436432","0.5460418242973885","0.5874750048270903","0.35802856670349964"
"0.6530917795536207","10","4","Georgia, Peach","-83.8294,32.5693","0.7291776584297083","0.11602657293756097","0.6156751374318926","0.9513","1.0","0.6979725032722536","0.645637724810429","0.5089820359281437","0.5142005305328247","0.4759379585348932","0.5852160591117697","0.5755357245100039"
"0.6519950147524868","10","7","Texas, Madison","-95.93,30.9669","0.9712046028802115","0.46852858147086096","0.5252743416748684","0.9621","0.675","0.6994128433897875","0.6490174797719047","0.407185628742515","0.5016507991249867","0.34384025851689926","0.4757705366941364","0.49681999711005526"
"0.6519249497394772","10","7","Texas, Freestone","-96.1507,31.7042","0.9582509323176218","0.5902217001908671","0.487489623485426","0.7294","0.675","0.6994128433897875","0.6452023937934042","0.4191616766467066","0.6037268925796017","0.4323546942021662","0.5227742898395743","0.4876025538346201"
"0.6516129738178063","10","4","Texas, Bowie","-94.4183,33.4463","0.790282361700179","0.2330273564809529","0.6105900161474453","0.9806","1.0","0.6994128433897875","0.6616427198627293","0.4191616766467066","0.5357771420024626","0.5070572738771738","0.4783910775378238","0.32061968153505105"
