"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6427754990204727","8","5","Pennsylvania, Philadelphia","-75.1379,40.0034","0.596736460753285","0.187269453331235","0.8421449071556667","0.8949","1.0","1.0","0.689941601455808","0.49101796407185627","0.46408171358848016","0.3704321335660465","0.5084751417803416","0.3764487951777609"
"0.6404639854032173","4","1","Oklahoma, Muskogee","-95.378,35.6132","0.7274863291501489","0.297117516629712","0.5432766023059175","0.9529","0.825","0.5774842886184854","0.8557885949620264","0.43113772455089816","0.540406913436432","0.5460418242973885","0.5874750048270903","0.35802856670349964"
"0.6364679619754455","3","1","Texas, Childress","-100.2078,34.5293","1.0","0.835443037974684","0.5183185917244025","0.6737","0.675","0.778701657028332","0.5708674820182567","0.2694610778443114","0.46408171358848016","0.30341442848396355","0.605682319287053","0.3578014714618541"
"0.6348812563028873","4","1","Oklahoma, Okfuskee","-96.3264,35.4649","0.763387464184748","0.27953216374269","0.42699131862009554","0.9137","0.5","0.5774842886184854","0.8292342977019945","0.38323353293413176","0.5648909983668218","0.691890445677054","0.7602672479491039","0.4801776631703816"
"0.6269380931005347","4","5","Texas, Potter","-101.894,35.4013","0.7399606017032733","0.183948606587043","0.6549458485849775","0.985","1.0","0.778701657028332","0.5983391704097168","0.2694610778443114","0.42544161229202965","0.4086973220646494","0.6157733769383491","0.31698058208522395"
"0.6229931360342191","10","5","Mississippi, Neshoba","-89.1173,32.7534","0.5870110851745537","0.0881372081943783","0.5404065469824364","0.8316","0.825","0.755990314116153","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6129408416156725","0.4600802919793608"
"0.6195391094823632","4","1","Texas, El Paso","-106.2363,31.7698","0.7985908278472978","0.269880548285959","0.726099686531283","0.859","0.825","0.778701657028332","0.4632047554558343","0.38922155688622756","0.4159255598121659","0.23883612012246283","0.6837329047832821","0.4661985682974573"
"0.6190741447186141","8","5","Kansas, Wyandotte","-94.7638,39.1173","0.6192315341295642","0.126233512457255","0.7132492112934719","0.6686","1.0","0.9316944833037148","0.6747129674931698","0.4251497005988024","0.41912465076501093","0.47493283449097784","0.6573922294146436","0.3247502801406921"
"0.6170040149815995","3","1","West Virginia, McDowell","-81.6508,37.38","0.7684838268749272","0.722330097087379","0.531612898485804","0.9255","0.5","0.5085549470070369","0.41230366401065466","0.37724550898203596","0.6170727822364962","0.7923967357660658","0.60143496171994","0.3281081466619047"
"0.6166870444980003","2","1","South Dakota, Todd","-100.7196,43.1934","0.757822459166185","0.264507422402159","0.4439185911680459","0.9472","0.5","0.766493617126027","0.7135560264983531","0.1317365269461078","0.2533938881977874","0.8594911641041051","0.8592009759454924","0.41357481424508513"
"0.6136306567390787","8","5","Texas, Wichita","-98.7041,33.9884","0.6682831205910629","0.247941124934291","0.6531197891126818","0.8883","1.0","0.778701657028332","0.6048098769101452","0.34730538922155696","0.49129758316188105","0.4194193426647399","0.47736242250909194","0.4307775693705013"
"0.6123915597714209","4","5","Oklahoma, Bryan","-96.259,33.9647","0.7078003166951179","0.268865979381443","0.5294200743992774","0.8465","1.0","0.5774842886184854","0.6607061284863217","0.4131736526946108","0.5691748594129424","0.42683959544924505","0.5158244844709828","0.4236752643647573"
"0.6121633724180859","4","5","North Carolina, Columbus","-78.658,34.2674","0.6252115690256154","0.199382443758271","0.5344238274483578","0.9007","0.75","0.5998594413728202","0.7969459943566238","0.40119760479041916","0.6037268925796017","0.5934310984729191","0.5894758231739597","0.4391226571763956"
"0.6118010590932591","2","1","South Dakota, Oglala Lakota","-102.5555,43.3375","0.7883863545249375","0.22849277357192","0.4328932790968659","0.9882","0.5","0.766493617126027","0.6643819600215002","0.08982035928143713","0.21687739269064263","0.9798304729616701","0.9238038843892926","0.0"
"0.6116844690681742","4","5","Oklahoma, Cherokee","-94.9998,35.9069","0.6219082180148849","0.208512931034483","0.5282109781128398","0.9761","0.75","0.5774842886184854","0.7159105431778136","0.4191616766467066","0.5357771420024626","0.5575544031222016","0.6876532367762722","0.4783531686818802"
