"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6955158266828789","6","9","Mississippi, Adams","-91.3533,31.4767","0.7926960505131978","0.356091030789826","0.5879328131862639","0.9742","1.0","1.0","0.6609942129585932","0.3592814371257485","0.5734100391661536","0.50220042050166","0.701579350037321","0.3491278377646766"
"0.626423396777771","5","8","North Carolina, Robeson","-79.1025,34.6424","0.5198341384816706","0.0417194188219692","0.5853089601519642","0.9698","1.0","0.5682638914417927","1.0","0.4251497005988024","0.49129758316188105","0.5810636510878822","0.6826268589182356","0.41267351749283776"
"0.6243142828708829","5","8","Mississippi, Leake","-89.524,32.7537","0.5298689175214659","0.0474425500370644","0.45100231942438607","0.922","0.75","1.0","0.881903907530112","0.4251497005988024","0.5117241638959221","0.5367340782201216","0.7004578435270726","0.5531259077348442"
"0.6242980910360001","5","8","Mississippi, Neshoba","-89.1173,32.7534","0.4254130790130894","0.0197677291821102","0.5404065469824364","0.8316","1.0","1.0","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6484228481638843","0.4600802919793608"
"0.6213973647733535","7","3","North Carolina, Lenoir","-77.6425,35.2403","0.6360398057127608","0.1061716332844812","0.5960858195732576","0.9672","1.0","0.5682638914417927","0.661191602341477","0.43712574850299407","0.6017807168377609","0.46663038404511664","0.6386317087677708","0.37474371446521143"
"0.6143333468887381","5","8","Mississippi, Pike","-90.4039,31.1751","0.4704469835988083","0.0442187033164028","0.5851397377195666","0.9659","1.0","1.0","0.642340505489927","0.3712574850299401","0.542700408721451","0.5292903398023141","0.6609932890067777","0.366636519368056"
"0.6140353406101292","7","3","Mississippi, Tate","-89.9449,34.6513","0.5849770062837737","0.0695959893836628","0.5507175539138468","0.8768","1.0","1.0","0.5584089280428979","0.4191616766467066","0.5287228277828","0.4436291931814807","0.5783622395782555","0.44479765615872363"
"0.611610450556436","5","9","Georgia, Candler","-82.077,32.4021","0.5899388865380661","0.118556701030928","0.5044181368524152","0.9408","0.825","0.7350394687754016","0.5362943534529274","0.44910179640718567","0.558371441896005","0.5740729000952175","0.7571321940070617","0.4615495472172134"
"0.6112746968496422","7","8","Oklahoma, Okmulgee","-95.9643,35.6466","0.5274384087302744","0.0558482613277132","0.5237206883722006","0.7434","1.0","0.8866202582872583","0.8186492738902342","0.40119760479041916","0.5755097168756041","0.489591686481906","0.6366987450632823","0.43805116874016276"
"0.6106712754748567","7","3","Virginia, Petersburg City","-77.3937,37.2053","0.5072526073748781","0.0390845975829262","0.7585121005887018","0.8898","1.0","0.6489021898535724","0.6958177327180848","0.3712574850299401","0.5449798764246452","0.6525530991509025","0.6404486462047846","0.2868919924728384"
"0.6079788380115054","5","8","North Carolina, Scotland","-79.4758,34.8386","0.48910704515156445","0.0387434554973822","0.5942342207762943","0.9965","0.825","0.5682638914417927","0.9335712223392009","0.43113772455089816","0.5561726637917245","0.5829923183214187","0.6548945220704852","0.42965914244880454"
"0.6067126709697013","5","8","Oklahoma, Okfuskee","-96.3264,35.4649","0.4370837153432429","0.02012297372833984","0.42699131862009554","0.9137","0.75","0.8866202582872583","0.8292342977019945","0.38323353293413176","0.5648909983668218","0.691890445677054","0.7944879287264447","0.4801776631703816"
"0.6062101210604407","10","3","Alabama, Jefferson","-86.8951,33.5555","0.7258638593065457","0.1775303062460204","0.7131715760532503","0.6211","1.0","0.6496937156620328","0.5905968650968513","0.6227544910179641","0.5117241638959221","0.42360075328414215","0.37312945491513555","0.33686138388166786"
"0.6028411669559388","6","9","Georgia, Chattahoochee","-84.7881,32.3434","0.874791203922749","0.1802816901408452","0.549222915337114","0.8889","1.0","0.7350394687754016","0.6590056212804025","0.5089820359281437","0.0","0.33656489462706085","0.4016186269877825","0.35812433827206924"
"0.6015763652241315","10","9","Mississippi, Marshall","-89.503,34.7622","0.6591935556577742","0.1063736263736264","0.5233520584261223","0.5368","0.75","1.0","0.6370132925537914","0.4191616766467066","0.5449798764246452","0.5457019874773811","0.5866268705450849","0.5497962017933247"
"0.6002995376897646","7","3","Alabama, Russell","-85.1842,32.2873","0.5182387659523083","0.0668598172498328","0.6080550132713158","0.7768","1.0","0.6496937156620328","0.6666124394005838","0.5449101796407185","0.46968620728685795","0.6053300512514289","0.5831181054145875","0.541023371377693"
"0.599832325238177","7","3","Arkansas, Crittenden","-90.3084,35.2125","0.5042312741756622","0.03721233882813776","0.6105246694755192","0.8504","1.0","0.6587772311775121","0.6386531145970625","0.4251497005988024","0.46689449529952165","0.6212102652000956","0.5734425078338925","0.7473354528831625"
"0.5997658978811656","7","3","Virginia, Danville City","-79.404,36.5802","0.536821662906379","0.0540297163439892","0.702972127357475","0.8841","1.0","0.6489021898535724","0.6539689534213116","0.4191616766467066","0.6207997313712245","0.440853882118605","0.5868881113164246","0.3407160719826151"
"0.5991445127541274","5","8","Georgia, Peach","-83.8294,32.5693","0.44875903947219214","0.046634870164282","0.6156751374318926","0.9513","1.0","0.7350394687754016","0.645637724810429","0.5089820359281437","0.5142005305328247","0.4759379585348932","0.6095506573953847","0.5755357245100039"
"0.5988351887613517","7","9","Georgia, Charlton","-82.1395,30.7837","0.7543278304273009","0.2773246329526916","0.4647484693499957","0.7536","0.675","0.7350394687754016","0.7579762957495378","0.3532934131736527","0.5067215141840639","0.4538783801121803","0.7607004256274654","0.0"
"0.5984337122459888","7","9","South Carolina, Marlboro","-79.6756,34.5991","0.63628619661016","0.0898221055701372","0.49556580643860154","0.9847","0.75","0.5112184147968409","0.8716036822765244","0.43712574850299407","0.5517358041566147","0.5775549027339745","0.6652904998588428","0.0"
"0.5980679779730304","5","8","Mississippi, Forrest","-89.2583,31.1896","0.47620114363389365","0.03773097299392688","0.6307642537608229","0.9599","1.0","1.0","0.6004794401615862","0.43113772455089816","0.45839165180163993","0.3988606254546785","0.6230638419397655","0.32776768282358176"
"0.5978257693773523","7","3","Alabama, Talladega","-86.1689,33.3782","0.5631515519360335","0.067431850789096","0.5783318833445583","0.7985","1.0","0.6496937156620328","0.5973574269857527","0.5089820359281437","0.560557323866868","0.5608920953394482","0.5730715386718093","0.40768258436731897"
"0.5963281828736399","7","3","North Carolina, Edgecombe","-77.5944,35.9123","0.5081741639365256","0.0447681648605436","0.5759854423565465","0.9089","1.0","0.5682638914417927","0.7109065462602644","0.43113772455089816","0.5878652729484978","0.532676103550438","0.6132205028345896","0.46465461941177205"
"0.5961706184239893","7","3","Pennsylvania, Philadelphia","-75.1379,40.0034","0.55956147770345","0.0739226384695576","0.8421449071556667","0.8949","1.0","0.5492864098909558","0.689941601455808","0.49101796407185627","0.46408171358848016","0.3704321335660465","0.5262385894887711","0.3764487951777609"
"0.5958240253464089","7","3","North Carolina, Alamance","-79.3998,36.0435","0.6523436018197141","0.1167474421109316","0.660293531057498","0.802","1.0","0.5682638914417927","0.6684730566603848","0.44910179640718567","0.5449798764246452","0.35909151129344635","0.446081515598569","0.5205648246836766"
"0.5954458525600907","7","3","Florida, Putnam","-81.7423,29.6078","0.5515813189182185","0.0727272727272728","0.5785491664670895","0.9064","1.0","0.4543001872133361","0.5827810478004815","0.29940119760479045","0.6611775880966219","0.5837296259195508","0.6968905808107815","0.5290536588585967"
"0.5952366822677346","5","8","Oklahoma, Ottawa","-94.8101,36.8353","0.4293918720866532","0.0224833929483904","0.5499215543058749","0.9166","1.0","0.8866202582872583","0.6333439423503682","0.4131736526946108","0.579673914473061","0.5346833758940509","0.64095998535017","0.40152093660092114"
"0.5949920006882353","5","8","North Carolina, Richmond","-79.7449,35.0042","0.5407684411458547","0.0577249575551784","0.5893251167144115","0.9102","0.825","0.5682638914417927","0.7874476391306519","0.43113772455089816","0.558371441896005","0.5451531352989174","0.6389240755837253","0.40558680468862746"
"0.5944093818517969","5","8","Mississippi, Harrison","-89.1247,30.5136","0.4886743267367498","0.0484379319878352","0.6575437610044575","0.8637","1.0","1.0","0.5892054384249623","0.407185628742515","0.48601108590571473","0.42962773853850844","0.5904155278510881","0.3210466196888457"
"0.5941390550257379","5","3","Texas, Polk","-94.8277,30.7947","0.5540120794821504","0.098662704309064","0.5369161874012801","0.9319","0.825","0.6620382536531103","0.6484245670469726","0.4131736526946108","0.5918944128138512","0.501172400779815","0.6165997981530508","0.5305147288382512"
"0.5941331559313505","7","3","Alabama, Chambers","-85.3907,32.9136","0.6029314435075563","0.0856907443010164","0.5030102219240805","0.7943","1.0","0.6496937156620328","0.5886607524785155","0.502994011976048","0.5978576089534523","0.5508244396777339","0.48267714504167564","0.41294514501788987"
"0.5938428251754755","7","3","Georgia, Muscogee","-84.8714,32.5093","0.49974729203456464","0.0606060606060608","0.7319244797402832","0.8596","1.0","0.7350394687754016","0.6514846149130232","0.532934131736527","0.44674408486908573","0.480820648047788","0.5363512839372291","0.3369306845693243"
"0.5931671378178685","5","8","Mississippi, Coahoma","-90.6042,34.2277","0.48879395966448597","0.03229061553985872","0.5580375221163156","0.8188","0.75","1.0","0.5990967518794953","0.43113772455089816","0.4886637078344629","0.6969664477753541","0.679678362590806","0.30815699808975877"
"0.5930956677953537","7","3","Alabama, Montgomery","-86.2097,32.2207","0.5987363525215336","0.0819645732689212","0.6824234818292259","0.7463","1.0","0.6496937156620328","0.6342865860157479","0.532934131736527","0.49129758316188105","0.4614068876921968","0.48369800663723544","0.3876645735375624"
"0.5920613409699012","5","8","Georgia, Sumter","-84.1982,32.0365","0.40704001092182995","0.03936577364680152","0.5656318808450623","0.979","1.0","0.7350394687754016","0.6696686582571617","0.502994011976048","0.5334405085950897","0.5063580926289407","0.646897793090769","0.4489068676546298"
"0.5915367988317558","7","8","Georgia, Richmond","-82.0703,33.3578","0.46533338861815565","0.03589566589418668","0.7170668328967399","0.9261","1.0","0.7350394687754016","0.654749997272397","0.4970059880239522","0.46408171358848016","0.45212157955859555","0.630556377441926","0.2724134466939474"
"0.5909724553374425","7","3","Texas, Liberty","-94.8121,30.1515","0.5245442996781042","0.058587881822734","0.5566324309383172","0.9933","1.0","0.6620382536531103","0.5795346128905364","0.43712574850299407","0.4555137084840577","0.4606340264739184","0.6474172468080969","0.5086099477207454"
"0.5909619831846823","5","8","Mississippi, Tippah","-88.9099,34.7687","0.4588710133088677","0.02622498274672188","0.5334351212036578","0.6068","1.0","1.0","0.5394398517777792","0.4131736526946108","0.5380992168517501","0.6937112312328926","0.6276299236830564","0.5488915354385024"
"0.590818426996272","5","8","Mississippi, Scott","-89.5379,32.4067","0.4221912288399919","0.02394454946439824","0.511291950664052","0.7711","0.825","1.0","0.6652825357182343","0.43113772455089816","0.5016507991249867","0.668779319283212","0.7075774720589249","0.4719203784418221"
