"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!25!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!10!0x4258c9ff","Intervention: Testing!10!0x6079f7ff","Health & Environment: Pop Demographics!10!0x6b0b9eff","Health & Environment: Air Pollution!10!0x8e26c4ff","Health & Environment: Age Distribution!10!0x9a42c8ff","Health & Environment: Co-morbidities!10!0xb460e0ff","Health & Environment: Health Disparities!10!0xc885ecff","Health & Environment: Hospital Beds!5!0xdeb9f1ff"
"0.6590611383615322","8","8","North Carolina, Scotland","-79.4758,34.8386","0.6520470558564406","0.363796133567663","0.5942342207762943","0.9965","0.825","0.6707328655722673","0.9335712223392009","0.43113772455089816","0.5561726637917245","0.5829923183214187","0.6210779365180125","0.42965914244880454"
"0.6494064228509674","7","4","Mississippi, Leflore","-90.299,33.5555","0.7006355426996473","0.214403973509934","0.5736604802412227","0.9376","1.0","0.7366416338519202","0.6841439811849159","0.43113772455089816","0.46968620728685795","0.5890703733331614","0.6762150505721262","0.32126798222380676"
"0.6434967988109721","7","4","Georgia, Toombs","-82.3296,32.1206","0.6882871925888602","0.217","0.56395776524687","0.9223","1.0","0.640131618120853","0.6431084214766375","0.4610778443113772","0.540406913436432","0.5652367670639868","0.6422795525422895","0.47198624293310953"
"0.6387204079707378","8","4","Mississippi, Neshoba","-89.1173,32.7534","0.6044901420774998","0.0826210826210826","0.5404065469824364","0.8316","1.0","0.7366416338519202","0.9079795552428814","0.44311377245508987","0.5215324091055006","0.6072142978867505","0.6129408416156725","0.4600802919793608"
"0.6379735648008924","8","4","Georgia, Peach","-83.8294,32.5693","0.6442505976364831","0.278388278388278","0.6156751374318926","0.9513","1.0","0.640131618120853","0.645637724810429","0.5089820359281437","0.5142005305328247","0.4759379585348932","0.5852160591117697","0.5755357245100039"
"0.637894883970325","7","4","Georgia, Bibb","-83.7049,32.809","0.7198380269082046","0.302609348601464","0.7158685861352855","0.865","1.0","0.640131618120853","0.6119945855099477","0.4970059880239522","0.5067215141840639","0.4611791734829718","0.5632833030377966","0.3232030791258961"
"0.637581325795742","7","4","Virginia, Emporia City","-77.5341,36.6946","0.6751543973991735","0.172093023255814","0.7057924439353598","0.8656","1.0","0.7650916621910969","0.7224578504312635","0.3712574850299401","0.542700408721451","0.39758524404656015","0.7125619858004651","0.22557397432959575"
"0.6354617430489644","7","4","Texas, Liberty","-94.8121,30.1515","0.6705585831055305","0.374531835205993","0.5566324309383172","0.9933","1.0","0.734195284995245","0.5795346128905364","0.43712574850299407","0.4555137084840577","0.4606340264739184","0.6083686265997905","0.5086099477207454"
"0.6351459766336165","7","4","Georgia, Baldwin","-83.247,33.0688","0.6993168367169771","0.270620313565099","0.6063864403336762","0.9494","1.0","0.640131618120853","0.601738822203654","0.502994011976048","0.5117241638959221","0.4409560541036734","0.5903028425448348","0.42417701233310184"
"0.6327760042280818","8","8","North Carolina, Robeson","-79.1025,34.6424","0.5736857052356612","0.124615384615385","0.5853089601519642","0.9698","0.825","0.6707328655722673","1.0","0.4251497005988024","0.49129758316188105","0.5810636510878822","0.6584885781349616","0.41267351749283776"
