"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.752770807749054","5","1","Alabama, Sumter","-88.1992,32.5912","1.0","0.6013803875480463","0.44490150693438224","0.9866","1.0","1.0","0.5561726637917245","0.7364775670365409","0.7084096180497871","0.4467923892758004"
"0.7461949427235263","5","1","Georgia, Mitchell","-84.1938,31.2248","0.966666666666667","0.7390497289712209","0.5268764659985251","0.9592","0.825","0.9718658973211584","0.5287228277828","0.5661702549541247","0.801589642934253","0.5602788063448255"
"0.7453114021373376","5","1","Georgia, Sumter","-84.1982,32.0365","0.986394557823129","0.7641145582951125","0.5656318808450623","0.979","0.75","0.9718658973211584","0.5334405085950897","0.6281685811374421","0.7482184558453305","0.4489068676546298"
"0.7443146139640767","5","1","Alabama, Greene","-87.9568,32.855","1.0","0.6045123442932648","0.47483267480086483","0.9554","1.0","1.0","0.626321192473144","0.6336765226975847","0.6254525620370656","0.45518589551171373"
"0.7433892914851564","5","1","Arizona, Navajo","-110.3219,35.3998","0.915343915343915","0.713301134581619","0.4932312946089095","0.9618","1.0","0.7575946165637727","0.5561726637917245","0.5265955124475973","0.7907110211487275","0.560782367730236"
"0.7384298158353855","5","1","Georgia, Dooly","-83.7975,32.1563","1.0","0.664210535175044","0.5232783811967191","0.8727","1.0","0.9718658973211584","0.5878652729484978","0.6006917958763784","0.7943045821461415","0.0"
"0.7361798299064316","5","1","Georgia, Crisp","-83.7681,31.9229","0.934782608695652","0.6560395074124422","0.5792013921834247","0.9475","0.825","0.9718658973211584","0.5712984652022484","0.6554853710936309","0.7352068311328076","0.4200385008884034"
"0.7352929151839449","5","1","Arkansas, St. Francis","-90.7483,35.022","1.0","0.5890255152591442","0.509142944524598","0.9908","1.0","0.7736912083478475","0.5166605513962695","0.7096658631098235","0.6493049627350989","0.37538479186532797"
"0.734373820485627","5","1","Virginia, Petersburg City","-77.3937,37.2053","1.0","0.4502009318061399","0.7585121005887018","0.8898","0.825","0.9441904683364695","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.7334979591787836","5","1","Georgia, Colquitt","-83.7678,31.1881","0.971014492753623","0.6263881853970527","0.5758263324986739","0.9491","0.75","0.9718658973211584","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.7324077121467768","5","1","Georgia, Warren","-82.678,33.4115","1.0","0.59749767051721","0.4537572447345187","0.8217","1.0","0.9718658973211584","0.6353456481032828","0.8497979443393279","0.6868259196337618","0.0"
"0.7312857435036786","5","1","Georgia, Turner","-83.6207,31.7161","0.9375","0.655633469040487","0.5412850671727503","0.9666","1.0","0.9718658973211584","0.579673914473061","0.6125221409108894","0.6977863701760776","0.0"
"0.7309178618771914","5","1","South Carolina, Williamsburg","-79.7277,33.6219","1.0","0.47468452935671435","0.47104705901374555","0.9717","1.0","0.757114649788406","0.6037268925796017","0.7294418941247265","0.6432469071073986","0.5896521587749732"
"0.7275411938120362","5","1","Georgia, Early","-84.9026,31.3216","0.978260869565217","0.8316677328394835","0.48912046458879027","0.8039","0.75","0.9718658973211584","0.5918944128138512","0.698146731642999","0.6221783036677098","0.45465426931404546"
"0.7248970473437525","5","1","Georgia, Clay","-84.9771,31.6222","1.0","0.7248341825810126","0.40769039612219504","0.7606","1.0","0.9718658973211584","0.6661358670949733","0.6427725006259977","0.7196393363449157","0.0"
"0.7232560488230749","5","1","Florida, Madison","-83.474,30.444","1.0","0.5223166286485944","0.5092757067060847","0.9971","1.0","0.5668387543443274","0.613308186513927","0.5730332691056246","0.677699456103006","0.5277354902541662"
"0.7230753833790594","5","1","Arizona, Apache","-109.4892,35.3947","0.938461538461538","0.5634423081593624","0.4161137831327712","0.9118","1.0","0.7575946165637727","0.5016507991249867","0.5744470963400725","0.8989249491361825","0.6223652393120364"
"0.7224088058245899","5","1","North Carolina, Bertie","-76.9655,36.0688","0.888888888888889","0.4827131411899976","0.4890340295377214","0.923","1.0","0.8508423456747647","0.6371246099900815","0.6584459804888543","0.6580154634188378","0.7070710958208386"
