"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7030568727285594","7","9","Virginia, Galax City","-80.917,36.666","0.397058823529412","0.8363816316068329","0.7034837461964067","0.9188","1.0","0.7303172112545105","0.6661358670949733","0.5428553928775343","0.7434883275114161","0.1836022098079947"
"0.6896658093188881","1","6","Arkansas, Lee","-90.7838,34.785","0.963302752293578","1.0","0.487450718632756","0.9077","0.5","0.6185194682798987","0.5878652729484978","0.6575687659658986","0.697799923063921","0.0"
"0.688132804340796","1","8","Texas, Jefferson","-94.1643,29.8833","0.559514170040486","0.6722922799509029","0.6702411380050683","0.8762","1.0","0.8535769619989019","0.4833394486037307","0.5054026272964733","0.740962887504979","0.3673920426988725"
"0.6845732485160169","1","8","Oregon, Lincoln","-123.8699,44.6425","0.934782608695652","0.6990677551524069","0.5975540847923227","0.6482","0.825","0.9130374826453564","0.732165228694653","0.41086576352148707","0.416363552210199","0.5631715499331938"
"0.683076765335056","1","8","Texas, Caldwell","-97.6181,29.8367","0.557823129251701","0.634187636748512","0.555417448095714","0.9631","1.0","0.8535769619989019","0.46968620728685795","0.47907088938790804","0.7379031739073325","0.6323066919203503"
"0.6814692491760668","1","8","Tennessee, Unicoi","-82.4371,36.1089","0.924528301886792","0.6742069934213324","0.5802926051139194","0.5317","1.0","0.42765726422624245","0.6742558355103007","0.5982657494197611","0.5223358836913327","0.3744675791383079"
"0.6809318377179985","1","8","Georgia, Troup","-85.0281,33.0335","0.587615283267457","0.7634735943206262","0.6077421628644586","0.7838","1.0","0.6920213552733963","0.49129758316188105","0.5566140256798315","0.6765351010845123","0.3954925333124948"
"0.6802648506912714","1","8","Florida, Okeechobee","-80.8894,27.3863","0.546448087431694","0.6596697227132379","0.572663887205546","0.8704","1.0","0.6237497304490547","0.6037268925796017","0.4967894066381892","0.8038017469928146","0.4562958002862688"
"0.6776718621461626","1","8","Louisiana, Madison","-91.2397,32.3692","0.640740740740741","0.8583964446442942","0.5064099948546424","0.9917","0.75","0.31997696895495115","0.47245716285929296","0.7469464915042533","0.7173798397980466","0.4651954692184066"
"0.677480748581156","1","8","Arkansas, Washington","-94.218,35.9768","0.717849223946785","0.7471501819937899","0.6455934933684224","0.8825","1.0","0.6185194682798987","0.39950476257029566","0.4090925170118043","0.5684542300651297","0.4351752832840804"
"0.6767114435676641","1","8","Georgia, Franklin","-83.2316,34.3753","0.666666666666667","0.7137414242259599","0.5546757710066691","0.688","1.0","0.6920213552733963","0.6075890184122873","0.5285991426792742","0.6434870233656048","0.45502844860299335"
"0.6760489826369175","1","8","Georgia, Toombs","-82.3296,32.1206","0.450980392156863","0.6232184550678027","0.56395776524687","0.9223","1.0","0.6920213552733963","0.540406913436432","0.6719038177051575","0.7626893600539456","0.47198624293310953"
"0.6755260417421212","7","9","Georgia, Colquitt","-83.7678,31.1881","0.294561933534743","0.720994864096329","0.5758263324986739","0.9491","1.0","0.6920213552733963","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.6752466422852853","1","8","Arizona, Yuma","-113.9067,32.769","0.6485368956743","0.8074053053525659","0.5401861281391742","0.9796","0.675","0.8237062436214783","0.579673914473061","0.39899673232321287","0.8027018321202931","0.4963899413235429"
"0.6738588965982956","1","8","Georgia, Lowndes","-83.2706,30.8357","0.516025641025641","0.6745679641385979","0.6257183421499444","0.9398","1.0","0.6920213552733963","0.41269877075759065","0.5857990785187995","0.6943524604926926","0.41863790840839166"
"0.6733554846462597","1","8","South Carolina, Greenwood","-82.1272,34.1527","0.532894736842105","0.6543325929362612","0.5642942565668884","0.8787","1.0","0.7977638889962614","0.5734100391661536","0.5459425106305098","0.6996813025637887","0.3660243094647828"
"0.6729520370552202","1","8","Indiana, Marshall","-86.2619,41.3247","0.641196013289037","0.7183702601055179","0.5859647099771288","0.6886","1.0","0.763969820435715","0.558371441896005","0.5900745569887249","0.5101052974147142","0.5100794520651916"
"0.6725041565246442","7","9","Virginia, Petersburg City","-77.3937,37.2053","0.275675675675676","0.6171054727772436","0.7585121005887018","0.8898","1.0","0.7303172112545105","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.6715983084556965","1","8","Texas, Medina","-99.1103,29.3557","0.669683257918552","0.6797689676570853","0.5374209435339918","0.8004","1.0","0.8535769619989019","0.5380992168517501","0.40006809254317216","0.5656860314135483","0.6524596350805908"
"0.6715277354720132","1","8","Kansas, Crawford","-94.8525,37.5068","0.818181818181818","0.557321093381079","0.5330368104196688","0.9586","1.0","0.8376007039507064","0.5117241638959221","0.4618519827308077","0.47207350745413096","0.40189100232416175"
"0.6652311393886507","1","8","South Carolina, Orangeburg","-80.7989,33.4391","0.473537604456825","0.6374805235419202","0.5206447462076623","0.865","1.0","0.7977638889962614","0.5878652729484978","0.6272425544499606","0.6821728467124913","0.4177712067129346"
"0.6648051023479508","1","8","Texas, Hunt","-96.0855,33.1235","0.524324324324324","0.5664737678099508","0.5942475279297503","0.9545","1.0","0.8535769619989019","0.5310891329236117","0.4908792761981648","0.6421277283817161","0.47980615445695574"
"0.6635317551267372","7","9","Alabama, Barbour","-85.3871,31.8683","0.286324786324786","0.6716216838541219","0.5432794017173901","0.9889","1.0","0.6724174900720837","0.579673914473061","0.6785394874421413","0.7485796104729557","0.4302174822509245"
"0.6630862489641898","1","8","Florida, DeSoto","-81.8094,27.1868","0.49584487534626","0.7327406995606924","0.5745408500659585","0.9643","0.75","0.6237497304490547","0.6424111072462477","0.4712043318334235","0.8086414917655125","0.5316546101540222"
"0.6615305354788911","1","8","California, Imperial","-115.3669,33.0393","0.606928073129661","0.8465815861013684","0.5855252598752605","0.9869","0.675","0.5775919768854136","0.4437744133187831","0.4393843148248692","0.7885137485523341","0.5168300929393455"
"0.6604760138990943","7","8","North Carolina, Alamance","-79.3998,36.0435","0.509433962264151","0.653448203232988","0.660293531057498","0.802","1.0","0.6766484010740904","0.5449798764246452","0.4679691484335865","0.6169169703209657","0.5205648246836766"
"0.6604423639775213","7","9","South Carolina, Sumter","-80.3794,33.9183","0.386581469648562","0.6534905385432549","0.5669412922173417","0.9624","1.0","0.7977638889962614","0.5239446622367122","0.550720145946245","0.6963339949813401","0.444130610953138"
"0.6598076664076703","7","9","Georgia, Muscogee","-84.8714,32.5093","0.388667992047714","0.640615255908949","0.7319244797402832","0.8596","1.0","0.6920213552733963","0.44674408486908573","0.612963557798094","0.6731133804763575","0.3552820763174359"
"0.659726544790451","1","8","Texas, Madison","-95.93,30.9669","0.6","0.5462958329132127","0.5252743416748684","0.9621","1.0","0.8535769619989019","0.5016507991249867","0.43974790372412276","0.6709395484092532","0.49681999711005526"
"0.6590706169059511","1","8","South Carolina, Laurens","-82.0049,34.4824","0.521428571428571","0.5750764070579729","0.5223497273208497","0.8704","1.0","0.7977638889962614","0.5712984652022484","0.5613138364894087","0.6450356325878591","0.5491296969534525"
"0.6588579112710253","1","8","Texas, Willacy","-97.6154,26.4741","0.714285714285714","0.6320894441974062","0.5299093029373299","0.8386","0.75","0.8535769619989019","0.46968620728685795","0.620132595238532","0.9528030483257625","0.0"
"0.6586441276008012","7","8","Alabama, Russell","-85.1842,32.2873","0.395759717314488","0.6365403571511788","0.6080550132713158","0.7768","1.0","0.6724174900720837","0.46968620728685795","0.7376558897608811","0.6936902442307104","0.541023371377693"
"0.6573663591575315","1","8","Missouri, Jasper","-94.3405,37.2035","0.69672131147541","0.5285520253514624","0.6202488066298036","0.5813","1.0","0.8550707626855588","0.5067215141840639","0.523110972610992","0.5446435961283747","0.7588705425632434"
"0.6570585651455858","1","8","Arkansas, Sebastian","-94.2716,35.1961","0.72972972972973","0.5479904843346415","0.6514281151834136","0.6998","1.0","0.6185194682798987","0.5166605513962695","0.5221287225764052","0.622067834846043","0.32800975954219674"
"0.6552349371056383","7","8","Alabama, Montgomery","-86.2097,32.2207","0.387316374059477","0.7330413903389371","0.6824234818292259","0.7463","1.0","0.6724174900720837","0.49129758316188105","0.5941189974957568","0.6416548263580996","0.3876645735375624"
"0.6549499444080332","7","9","Arizona, Pima","-111.789,32.0971","0.394373401534527","0.6080390451583662","0.7030431888558037","0.9825","1.0","0.8237062436214783","0.5938927650957907","0.2955762519732557","0.625239807269411","0.47440797803224294"
