"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7162695706574785","1","2","Tennessee, Rhea","-84.9308,35.6054","0.969543147208122","0.8005117381824142","0.5763011707607321","0.5005","1.0","0.4615166377026528","0.5775976316230177","0.6690301964471835","0.5819910078720117","0.5991080764236459"
"0.715222663793124","1","2","Virginia, Martinsville City","-79.8635,36.6821","0.931034482758621","0.682190156733084","0.6963575378099248","0.5597","1.0","0.8208773736894801","0.6037268925796017","0.5694794854292896","0.6531813443731692","0.21309925309024086"
"0.7092705125728773","1","2","Texas, Titus","-94.968,33.2134","0.829971181556196","0.8483794019346732","0.578991225824858","0.596","1.0","0.8826394486434198","0.47793802351369025","0.4159934118192891","0.8012115258872516","0.36700047757223697"
"0.7081806015817599","1","2","Texas, Camp","-94.9779,32.972","0.810344827586207","0.7455690392802079","0.5638528280482988","0.6291","1.0","0.8826394486434198","0.579673914473061","0.471630775515636","0.7464492499328962","0.4843258215679669"
"0.7076382066008141","10","4","Virginia, Petersburg City","-77.3937,37.2053","0.475247524752475","0.6449966034473674","0.7585121005887018","0.8898","1.0","0.8208773736894801","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.706334511844173","2","2","Georgia, Colquitt","-83.7678,31.1881","0.472350230414747","0.7712619768276646","0.5758263324986739","0.9491","1.0","0.6856414686845178","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.7041273200618963","10","4","Virginia, Galax City","-80.917,36.666","0.39622641509434","0.8148772663413849","0.7034837461964067","0.9188","1.0","0.8208773736894801","0.6661358670949733","0.5428553928775343","0.7434883275114161","0.1836022098079947"
"0.691675412223566","10","4","Texas, Potter","-101.894,35.4013","0.410484229231453","0.8342532532268568","0.6549458485849775","0.985","1.0","0.8826394486434198","0.42544161229202965","0.4586184757846079","0.7861039769031515","0.32484149718559024"
"0.6873979162973007","1","7","Iowa, Buena Vista","-95.151,42.7355","0.934017595307918","1.0","0.6138054111437913","0.7052","0.675","0.6443192481056582","0.4965101409658336","0.34053564542801873","0.6153027276167025","0.49486886305872185"
"0.6871491921044095","2","2","Arkansas, St. Francis","-90.7483,35.022","0.526717557251908","0.899832606934891","0.509142944524598","0.9908","0.825","0.726955353815107","0.5166605513962695","0.7096658631098235","0.6493049627350989","0.37538479186532797"
