"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7457208831643685","6","3","Texas, Nueces","-97.5433,27.7363","0.804562737642586","0.9159130600630302","0.706723205006205","0.8742","1.0","0.7938197927230757","0.47793802351369025","0.4318082302662182","0.6924196823049661","0.37771075658782394"
"0.7383008250114722","6","3","Texas, McLennan","-97.2022,31.5526","0.7928164695576","0.8461485960709337","0.6692071953476314","0.8984","1.0","0.7938197927230757","0.4833394486037307","0.41812183993645863","0.6755134349606714","0.5735321275990929"
"0.7212975668096494","6","3","Georgia, Candler","-82.077,32.4021","0.662162162162162","0.7826033932714341","0.5044181368524152","0.9408","1.0","0.6562897385911688","0.558371441896005","0.6766474091595372","0.7757592025173935","0.4615495472172134"
"0.7212341760789124","6","3","Texas, Hidalgo","-98.183,26.3942","0.658712844286883","0.8121062845549092","0.6871177576584643","0.8284","1.0","0.7938197927230757","0.38232698451072306","0.38686205521365485","0.9637182373369787","0.4769068673895144"
"0.7204868733394035","6","3","Kentucky, Bell","-83.6777,36.7336","0.91304347826087","0.691929841733624","0.5668218768439295","0.9039","1.0","0.6770485474623588","0.5817386943120182","0.7608516367513433","0.4295705430795587","0.30615532720340694"
"0.7172503676703478","6","3","Florida, Putnam","-81.7423,29.6078","0.562197092084006","0.7877990340476421","0.5785491664670895","0.9064","1.0","0.5529016704581847","0.6611775880966219","0.6381026136380468","0.7502782390826587","0.5290536588585967"
"0.7168025230160044","6","3","Texas, Polk","-94.8277,30.7947","0.645522388059702","0.744918875465011","0.5369161874012801","0.9319","1.0","0.7938197927230757","0.5918944128138512","0.5943838956388983","0.7134460075536465","0.5305147288382512"
"0.7118618882076503","6","3","Texas, Victoria","-96.9681,28.7978","0.721139430284858","0.9002929507581048","0.6126887328779698","0.7466","1.0","0.7938197927230757","0.5215324091055006","0.5020730412250791","0.6502347419841275","0.3238980214530185"
"0.709649500052522","6","3","Georgia, Bibb","-83.7049,32.809","0.575447570332481","0.8194581072650049","0.7158685861352855","0.865","1.0","0.6562897385911688","0.5067215141840639","0.5823975456977322","0.6926050755820689","0.33022820043827583"
"0.708203647677834","6","3","Texas, Madison","-95.93,30.9669","0.729166666666667","0.7925469771792955","0.5252743416748684","0.9621","1.0","0.7938197927230757","0.5016507991249867","0.43974790372412276","0.6709395484092532","0.49681999711005526"
"0.707248752692763","6","3","Florida, Polk","-81.6973,27.9503","0.58572349339349","0.8004360989381926","0.6587520818218354","0.9013","1.0","0.5529016704581847","0.6189409155096902","0.5019955522761593","0.6886551333011758","0.45005266414799516"
"0.7040563121439736","6","3","Texas, Jefferson","-94.1643,29.8833","0.530139103554869","0.8383587934184308","0.6702411380050683","0.8762","1.0","0.7938197927230757","0.4833394486037307","0.5054026272964733","0.740962887504979","0.3673920426988725"
"0.7033843671839878","6","3","Texas, Liberty","-94.8121,30.1515","0.543103448275862","0.7211371373359339","0.5566324309383172","0.9933","1.0","0.7938197927230757","0.4555137084840577","0.5627010253527015","0.7478598583663553","0.6992680512680876"
"0.7014634362526073","6","3","Texas, Caldwell","-97.6181,29.8367","0.506896551724138","0.8398688574300602","0.555417448095714","0.9631","1.0","0.7938197927230757","0.46968620728685795","0.47907088938790804","0.7379031739073325","0.6323066919203503"
"0.7013318954666246","6","3","Oklahoma, Ottawa","-94.8101,36.8353","0.666666666666667","0.7164159693355755","0.5499215543058749","0.9166","1.0","0.6199584583619474","0.579673914473061","0.6269123486414856","0.6812186040747141","0.40152093660092114"
"0.7000935254003197","6","3","Kentucky, Knox","-83.854,36.8923","0.818181818181818","0.6876501779033816","0.5680869622421494","0.8173","1.0","0.6770485474623588","0.558371441896005","0.6800896115575092","0.3996478976785949","0.592434234098409"
"0.6999773584797526","6","3","Florida, Duval","-81.6698,30.3323","0.662314109539354","0.857127345671099","0.7367471346957233","0.8281","1.0","0.5529016704581847","0.46968620728685795","0.46570220041265475","0.5796387720674471","0.39178008684392196"
"0.698430749904408","7","3","Texas, Cherokee","-95.1656,31.8373","0.695804195804196","0.7575730127867685","0.5537841155300733","0.9217","0.825","0.7938197927230757","0.5561726637917245","0.5560517629881848","0.760337124249381","0.4866496307522044"
"0.69841713473871","7","3","Georgia, Colquitt","-83.7678,31.1881","0.324642556770395","0.8706927950630714","0.5758263324986739","0.9491","1.0","0.6562897385911688","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.6957102596172643","6","3","Florida, Franklin","-84.8273,29.8379","0.833333333333333","0.6455340153292649","0.5006968523044365","0.8781","1.0","0.5529016704581847","0.6441567395133083","0.4916252313128693","0.6574371216325655","0.47139325330303844"
"0.6953927397380013","7","3","Virginia, Petersburg City","-77.3937,37.2053","0.32484076433121","0.7353974814213973","0.7585121005887018","0.8898","1.0","0.731494750049303","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.6947489928671922","7","3","Florida, Suwannee","-82.991,30.1975","0.475218658892128","0.8513476859520956","0.49200642619981355","0.9312","1.0","0.5529016704581847","0.6207997313712245","0.5712733229210358","0.6656590364476364","0.6979936780081383"
"0.6944012048704418","6","3","Florida, Miami-Dade","-80.5517,25.6112","0.487786136773825","0.8924452800910677","0.7762012847432045","0.8988","1.0","0.5529016704581847","0.526341402378779","0.24292637046382404","0.7537343107210076","0.41102256474002075"
"0.6930960116432735","6","3","Georgia, Glynn","-81.5381,31.2328","0.646396396396396","0.8955208343817208","0.6374304641699072","0.694","1.0","0.6562897385911688","0.595880459448231","0.4705351717008888","0.5617656668187033","0.4094168367811341"
"0.6917233468203048","6","3","Georgia, Wayne","-81.9189,31.5522","0.611940298507463","0.7127952609782071","0.5359137569236833","0.9752","1.0","0.6562897385911688","0.5117241638959221","0.5673419128045386","0.7200066281292999","0.43113053256795764"
"0.6882924128652738","6","3","Georgia, Whitfield","-84.9609,34.8099","0.447204968944099","0.8423426633111624","0.6720670300730048","0.8577","1.0","0.6562897385911688","0.47245716285929296","0.4800319460745857","0.7696124138315489","0.44169631192920283"
"0.6881233095649726","7","3","Texas, Uvalde","-99.7623,29.3574","0.747368421052632","0.8046221151841739","0.5391129582508922","0.8364","0.75","0.7938197927230757","0.5539608364828539","0.40844973701416537","0.8252405403186907","0.5734803066118069"
"0.6875809211205172","6","3","Texas, Gregg","-94.8159,32.4794","0.538123167155425","0.7234003312024356","0.6743786538798262","0.951","1.0","0.7938197927230757","0.504194780386106","0.435955899895901","0.6947988534086408","0.353354947833947"
"0.685909548336201","6","3","Oregon, Malheur","-117.6227,43.1937","0.774436090225564","0.8379231801449578","0.46104349794756283","0.9994","0.675","0.9455451366664956","0.5380992168517501","0.42947174432866964","0.7291040254037375","0.507106648607359"
"0.6845477592611434","6","3","Missouri, Taney","-93.0408,36.6547","0.672268907563025","0.6211294637167455","0.575690420805266","0.9526","1.0","0.8825259492117509","0.6335581539925471","0.45938143019557826","0.5210004554281744","0.4371782990456945"
"0.6839301281922011","6","3","Texas, Bexar","-98.5202,29.4493","0.558006674585667","0.7957923241997454","0.753888057590082","0.781","1.0","0.7938197927230757","0.4159255598121659","0.3636332125308647","0.6861406037956439","0.43618310610151523"
"0.683918453903828","6","3","Texas, Aransas","-96.9995,28.1056","0.795918367346939","0.6400759649246803","0.4751639621538639","0.8169","1.0","0.7938197927230757","0.7252247709976565","0.5363142093750123","0.6810166745696766","0.0"
"0.6839183616884332","7","3","South Carolina, Jasper","-81.0249,32.4317","0.570135746606335","0.7771311818604466","0.5143987071140352","0.9226","0.825","0.7043517781457267","0.560557323866868","0.5961101351982225","0.800737260051022","0.5218458340251276"
"0.6837201861012049","7","3","Georgia, Muscogee","-84.8714,32.5093","0.414273995077933","0.8022782695253932","0.7319244797402832","0.8596","1.0","0.6562897385911688","0.44674408486908573","0.612963557798094","0.6731133804763575","0.3552820763174359"
"0.6834781508332147","6","3","Texas, Smith","-95.2718,32.3747","0.637457044673539","0.7350391710392137","0.6452646208174047","0.7252","1.0","0.7938197927230757","0.5334405085950897","0.4652391162464406","0.6810275850705819","0.37960259619294884"
"0.682788698730907","6","3","Texas, Galveston","-94.9047,29.4017","0.552439265257752","0.8675292880088847","0.6956831290323027","0.6788","1.0","0.7938197927230757","0.47245716285929296","0.47468634081220684","0.5666967870364839","0.4952959510440923"
"0.6827074893426791","6","3","Texas, Val Verde","-101.1525,29.8915","0.790816326530612","0.8861257600254755","0.53270430649845","0.9373","0.675","0.7938197927230757","0.4886637078344629","0.29951662424558156","0.8173437243352841","0.48615768082159416"
"0.682260684194298","6","3","Texas, Webb","-99.3324,27.761","0.516874711049468","0.7671917274853293","0.6352741962406732","0.8497","1.0","0.7938197927230757","0.3213436387749264","0.3944792942008826","0.918489267263545","0.48986895474636294"
"0.681451463431167","7","3","Texas, Hale","-101.8268,34.0704","0.67624810892587","0.9332113818162082","0.5512065143472252","0.8628","0.75","0.7938197927230757","0.46408171358848016","0.3453667930637534","0.8215307995342921","0.47855577512163683"
"0.6802764084541549","7","3","Georgia, Richmond","-82.0703,33.3578","0.446132596685083","0.7342571916266378","0.7170668328967399","0.9261","1.0","0.6562897385911688","0.46408171358848016","0.5736055151083139","0.7017189238461528","0.2864090786889637"
"0.6798518028296996","7","3","Texas, Cameron","-97.4814,26.1452","0.420517560073937","0.7349104738212215","0.6840217923348523","0.8596","1.0","0.7938197927230757","0.452613368495235","0.3493311328585347","0.9421719585295271","0.4371374710736893"
"0.6790485856937848","6","3","Texas, Hunt","-96.0855,33.1235","0.481946624803768","0.733222734958565","0.5942475279297503","0.9545","1.0","0.7938197927230757","0.5310891329236117","0.4908792761981648","0.6421277283817161","0.47980615445695574"
"0.6787676525844222","7","3","Mississippi, Washington","-90.942,33.2839","0.426127527216174","0.824195819277494","0.58920235398011","0.7883","1.0","0.5742418486938885","0.5067215141840639","0.6879174148971875","0.7764397450113653","0.3213120585568308"
"0.6786238355816109","7","3","Mississippi, Simpson","-89.9172,31.9128","0.498659517426273","0.8429956300613723","0.5209002868581619","0.8437","1.0","0.5742418486938885","0.5494974081927578","0.6957764595550084","0.5932934344270798","0.4032816267144372"
"0.678374278929118","5","3","Missouri, Jasper","-94.3405,37.2035","0.586170212765957","0.7840094735438173","0.6202488066298036","0.5813","1.0","0.8825259492117509","0.5067215141840639","0.523110972610992","0.5446435961283747","0.7588705425632434"
"0.6771544826231821","7","3","Georgia, Lowndes","-83.2706,30.8357","0.40332759609868","0.8233441788088027","0.6257183421499444","0.9398","1.0","0.6562897385911688","0.41269877075759065","0.5857990785187995","0.6943524604926926","0.41863790840839166"
