"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!15!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Social Distancing!15!0x4258c9ff","Intervention: Testing!5!0x6079f7ff","Healthcare: Age Distribution!10!0x9a42c8ff","Healthcare: Co-morbidities!10!0xb460e0ff","Healthcare: Health Disparities!10!0xc885ecff","Healthcare: Hospital Beds!5!0xdeb9f1ff"
"0.7345789138610294","5","8","Texas, Walker","-95.5744,30.7387","0.719186785260483","0.879801522224487","0.5955482555154494","0.9895","1.0","0.8658594610006558","0.43472072581226856","0.4982547919353885","0.6834372714814764","0.4994413764824666"
"0.7081899060857565","5","8","Virginia, Petersburg City","-77.3937,37.2053","0.468085106382979","0.6678251428790649","0.7585121005887018","0.8898","1.0","0.7860163991716067","0.5449798764246452","0.7279090511209542","0.7493123187993811","0.2868919924728384"
"0.7081298897510376","8","8","Tennessee, Rhea","-84.9308,35.6054","0.929906542056075","0.779345294526761","0.5763011707607321","0.5005","1.0","0.46485280418405217","0.5775976316230177","0.6690301964471835","0.5819910078720117","0.5991080764236459"
"0.704937274940739","5","8","Georgia, Colquitt","-83.7678,31.1881","0.466942148760331","0.7588251260249306","0.5758263324986739","0.9491","1.0","0.7084370541804197","0.504194780386106","0.6409488235246864","0.868943574554564","0.46902781573331914"
"0.6980454964754506","5","8","Alabama, Barbour","-85.3871,31.8683","0.485714285714286","0.7195840238591054","0.5432794017173901","0.9889","1.0","0.6896642815603271","0.579673914473061","0.6785394874421413","0.7485796104729557","0.4302174822509245"
"0.6956930976730763","5","8","Arkansas, St. Francis","-90.7483,35.022","0.469208211143695","0.8569906007318713","0.509142944524598","0.9908","1.0","0.6909753332594749","0.5166605513962695","0.7096658631098235","0.6493049627350989","0.37538479186532797"
"0.6941594772415239","5","2","Virginia, Galax City","-80.917,36.666","0.354330708661417","0.7952957835975363","0.7034837461964067","0.9188","1.0","0.7860163991716067","0.6661358670949733","0.5428553928775343","0.7434883275114161","0.1836022098079947"
"0.6922315358102927","5","8","Texas, Titus","-94.968,33.2134","0.723768736616702","0.8352226798294685","0.578991225824858","0.596","1.0","0.8658594610006558","0.47793802351369025","0.4159934118192891","0.8012115258872516","0.36700047757223697"
"0.691329572288754","5","8","Texas, Camp","-94.9779,32.972","0.69047619047619","0.7474567907891044","0.5638528280482988","0.6291","1.0","0.8658594610006558","0.579673914473061","0.471630775515636","0.7464492499328962","0.4843258215679669"
"0.6873100350238669","8","8","Tennessee, Unicoi","-82.4371,36.1089","0.938775510204082","0.6903937013353061","0.5802926051139194","0.5317","1.0","0.46485280418405217","0.6742558355103007","0.5982657494197611","0.5223358836913327","0.3744675791383079"
"0.6837945344488099","5","8","Louisiana, Madison","-91.2397,32.3692","0.742857142857143","0.7950328883809905","0.5064099948546424","0.9917","0.75","0.33841722205389774","0.47245716285929296","0.7469464915042533","0.7173798397980466","0.4651954692184066"
"0.6834380308675233","5","8","Florida, DeSoto","-81.8094,27.1868","0.649746192893401","0.7195245607873553","0.5745408500659585","0.9643","0.75","0.6494333960009832","0.6424111072462477","0.4712043318334235","0.8086414917655125","0.5316546101540222"
"0.6834283905186502","8","6","Iowa, Buena Vista","-95.151,42.7355","0.862676056338028","0.9706715602607892","0.6138054111437913","0.7052","0.75","0.6339996171026492","0.4965101409658336","0.34053564542801873","0.6153027276167025","0.49486886305872185"
"0.6822893532984902","5","8","Texas, Grimes","-95.989,30.5458","0.701834862385321","0.7677490251431999","0.5226437658312084","0.9147","0.75","0.8658594610006558","0.5472454870957077","0.5206227545314625","0.6862189377826128","0.5802489926673734"
"0.6794562779908278","5","8","Arizona, Yuma","-113.9067,32.769","0.656322730799069","0.7359003346865446","0.5401861281391742","0.9796","0.75","0.8824756357671714","0.579673914473061","0.39899673232321287","0.8027018321202931","0.4963899413235429"
"0.6789682433078074","5","8","Georgia, Franklin","-83.2316,34.3753","0.682692307692308","0.7087937483256954","0.5546757710066691","0.688","1.0","0.7084370541804197","0.6075890184122873","0.5285991426792742","0.6434870233656048","0.45502844860299335"
"0.6763114071066721","4","2","North Carolina, Robeson","-79.1025,34.6424","0.355582524271845","0.674266941518138","0.5853089601519642","0.9698","1.0","0.742899689883071","0.49129758316188105","0.6757662527478241","0.8020373996628143","0.41267351749283776"
"0.6748216521099456","3","8","Virginia, Henry","-79.8763,36.6854","0.661764705882353","0.6500484493569753","0.5854269665777277","0.7956","1.0","0.7860163991716067","0.6726459331898672","0.5791496905011402","0.6367741672070064","0.0"
"0.6744328689213162","3","8","Arkansas, Washington","-94.218,35.9768","0.756451612903226","0.6620447205386639","0.6455934933684224","0.8825","1.0","0.6909753332594749","0.39950476257029566","0.4090925170118043","0.5684542300651297","0.4351752832840804"
"0.6743095765201081","3","8","Kentucky, Carroll","-85.126,38.666","0.785714285714286","0.5926285930855547","0.5332846966102249","0.8621","1.0","0.6355588292279543","0.5117241638959221","0.5764175768593354","0.5517342283808211","0.4604171897120691"
"0.6741988917250165","5","8","Florida, Jackson","-85.215,30.7955","0.443609022556391","0.6842283553171411","0.5174167887720768","0.9784","1.0","0.6494333960009832","0.5898852876912913","0.6210781461367947","0.6881760941207999","0.49210066611477965"
"0.6739850822214727","3","8","Texas, Bowie","-94.4183,33.4463","0.492592592592593","0.6262993894068503","0.6105900161474453","0.9806","1.0","0.8658594610006558","0.5357771420024626","0.602012963385441","0.6079832305601084","0.32061968153505105"
"0.6739456277517207","3","2","North Carolina, Vance","-78.4067,36.3688","0.396284829721362","0.7012580919685425","0.6149459266384973","0.9172","1.0","0.742899689883071","0.5670390838965326","0.5465462294619065","0.7111430394797327","0.4625808699932369"
"0.6731595844695688","3","8","Georgia, Whitfield","-84.9609,34.8099","0.50383631713555","0.6573548016881249","0.6720670300730048","0.8577","1.0","0.7084370541804197","0.47245716285929296","0.4800319460745857","0.7696124138315489","0.44169631192920283"
"0.6723310057546698","3","8","Virginia, Winchester City","-78.1733,39.1705","0.510204081632653","0.7238605933626655","0.7928063845128686","0.836","1.0","0.7860163991716067","0.526341402378779","0.3936653317092328","0.5894526823935285","0.23373371594348977"
"0.671496773840548","5","8","Mississippi, Neshoba","-89.1173,32.7534","0.393210749646393","0.8278948430464667","0.5404065469824364","0.8316","1.0","0.5334177365408995","0.5215324091055006","0.7069003849568803","0.6659283894387374","0.5030525019230301"
"0.6712675140324881","8","6","Oklahoma, Choctaw","-95.5477,34.0281","0.921052631578947","0.7548219391732662","0.47674890748220555","0.8243","0.575","0.6266156161664981","0.6170727822364962","0.5860425690635903","0.7212988405802784","0.4609708740842531"
"0.6712345196192604","3","8","Alabama, Montgomery","-86.2097,32.2207","0.496670366259711","0.7352687394091838","0.6824234818292259","0.7463","1.0","0.6896642815603271","0.49129758316188105","0.5941189974957568","0.6416548263580996","0.3876645735375624"
"0.6693318427960311","8","8","Kentucky, Gallatin","-84.8558,38.754","0.930232558139535","0.7493057110005893","0.5528450667104108","0.6813","1.0","0.6355588292279543","0.46968620728685795","0.5940131408809081","0.4512965041987954","0.0"
"0.6688042152679361","3","8","North Carolina, Burke","-81.7076,35.7499","0.548974943052392","0.6934628859939505","0.6082745098269694","0.7924","1.0","0.742899689883071","0.6037268925796017","0.4788286750813022","0.6290452706515964","0.4106543527665872"
"0.6687433354412446","3","2","North Carolina, Scotland","-79.4758,34.8386","0.383720930232558","0.5844487914572817","0.5942342207762943","0.9965","1.0","0.742899689883071","0.5561726637917245","0.6795551082632632","0.6940635879335657","0.42965914244880454"
"0.6676536680048948","5","8","Alabama, Pike","-85.9408,31.804","0.471153846153846","0.7037426563187865","0.5521566555085942","0.9233","1.0","0.6896642815603271","0.5016507991249867","0.5691321967569375","0.698232848330314","0.43292525217920147"
"0.6674990306090944","3","8","Indiana, Elkhart","-85.8588,41.5976","0.470375722543353","0.7115962424337234","0.6710227164832427","0.7966","1.0","0.767110799250623","0.48601108590571473","0.5469631574675722","0.6070272831565646","0.4856807767087958"
"0.6673118425656683","5","8","California, Kings","-119.816,36.0741","0.634124890061565","0.7546228537473497","0.5973713010625772","0.9363","0.825","0.6143602831484677","0.3492587427141526","0.49279365221528854","0.7519334814036053","0.5725713660156698"
"0.6670248265087675","5","8","Alabama, Dallas","-87.1087,32.3269","0.436170212765957","0.7130405993985436","0.5392030962331157","0.8392","1.0","0.6896642815603271","0.5539608364828539","0.7470055302790946","0.6310158946393384","0.37727565363713245"
