"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.7930526866462176","1","1","Oklahoma, Muskogee","-95.378,35.6132","1.0","0.38000826277952215","0.5432766023059175","0.9529","1.0","1.0","0.35802856670349964","0.540406913436432","0.9271977044324413","0.9030425554015795"
"0.7778029637315708","1","1","Georgia, Sumter","-84.1982,32.0365","0.975","0.6765942176047063","0.5656318808450623","0.979","0.5633382912583368","1.0","0.4489068676546298","0.5334405085950897","0.9371745883200591","0.9024760217823825"
"0.7730753160760757","1","1","Oklahoma, Caddo","-98.3753,35.1736","1.0","0.3059133209429312","0.4903194547352778","0.8357","1.0","1.0","0.518898356178241","0.5449798764246452","0.8995295914653234","0.9283196251539544"
"0.7720074242740357","1","1","Oklahoma, Cherokee","-94.9998,35.9069","1.0","0.3559676517272207","0.5282109781128398","0.9761","1.0","0.825","0.4758606671176976","0.5357771420024626","0.9409551691628443","0.9360305957903686"
"0.7716978929223327","1","1","Oklahoma, Choctaw","-95.5477,34.0281","1.0","0.3043633281033591","0.47674890748220555","0.8243","1.0","1.0","0.4609708740842531","0.6170727822364962","0.9238801281107639","0.9168462747406534"
"0.765827385138703","1","1","Oklahoma, Kay","-97.1442,36.818","0.896551724137931","0.4885010820709038","0.51058136117347","0.6953","1.0","1.0","0.3827321277751985","0.5938927650957907","0.9179611459722065","0.8550405229574222"
"0.7648286969325379","1","1","Georgia, Crisp","-83.7681,31.9229","1.0","0.5678859690510224","0.5792013921834247","0.9475","0.5633382912583368","1.0","0.4200385008884034","0.5712984652022484","0.9450851453595849","0.9130762619055958"
"0.7628443286670352","1","1","Oklahoma, Craig","-95.2092,36.7627","1.0","0.3585499684679841","0.4773915000931935","0.7243","1.0","1.0","0.40786373004856924","0.6075890184122873","0.8860755420088441","0.8763253772806646"
"0.7610528775437756","1","1","Oklahoma, Seminole","-96.6169,35.1648","1.0","0.23938489269109606","0.492871906192129","0.7841","1.0","1.0","0.5321343613595505","0.5670390838965326","0.9458512758374681","0.9039343393244135"
"0.7578511307718732","1","1","Alabama, Chambers","-85.3907,32.9136","0.988505747126437","0.6734375409638305","0.5030102219240805","0.7943","0.6012671168162351","1.0","0.41294514501788987","0.5978576089534523","0.9473317772415906","0.814636425656863"
"0.7567616760634488","1","1","Oklahoma, Mayes","-95.2318,36.3018","1.0","0.332341051855889","0.5291650030503071","0.6135","1.0","1.0","0.5356898792681478","0.5775976316230177","0.8965005178046116","0.8430923309049138"
"0.7560772137170518","1","1","Mississippi, Lauderdale","-88.6623,32.4042","1.0","0.5286466909651105","0.5960859334190018","0.9688","0.6033639466299447","1.0","0.28162523943522755","0.542700408721451","0.9108108719825572","0.8606039745786326"
"0.7558614265699443","1","1","Oklahoma, Latimer","-95.2522,34.8784","1.0","0.43696702026189205","0.4603700883415461","0.8797","1.0","0.75","0.4202087644789623","0.6371246099900815","0.9306646191643085","0.8881893002967641"
"0.7529404772149596","1","1","Georgia, Mitchell","-84.1938,31.2248","1.0","0.6623771266024985","0.5268764659985251","0.9592","0.5633382912583368","0.825","0.5602788063448255","0.5287228277828","0.9122930201565382","0.9332157044354739"
"0.7519055582572126","1","1","Oklahoma, Comanche","-98.472,34.6597","1.0","0.40663484594378085","0.6010166046032063","0.9163","1.0","0.75","0.38709575710113575","0.42544161229202965","0.8628443102578675","0.858191738455464"
"0.750949656316893","1","1","Arizona, Navajo","-110.3219,35.3998","0.963503649635037","0.6648846529868754","0.4932312946089095","0.9618","0.43026698783294937","1.0","0.560782367730236","0.5561726637917245","0.8986307676085472","0.917378866624953"
"0.7509230567472908","1","1","Alabama, Greene","-87.9568,32.855","1.0","0.4924075858217728","0.47483267480086483","0.9554","0.6012671168162351","1.0","0.45518589551171373","0.626321192473144","0.9390297730462283","0.8564348163989737"
"0.7507288830012491","1","1","Georgia, Decatur","-84.5762,30.8797","1.0","0.491316229632765","0.5566868257670159","0.9806","0.5633382912583368","1.0","0.4287252565584269","0.5287228277828","0.9192560529797303","0.899336308496687"
"0.7499166471172632","1","1","Oklahoma, Okmulgee","-95.9643,35.6466","1.0","0.39802653699654583","0.5237206883722006","0.7434","1.0","0.825","0.43805116874016276","0.5755097168756041","0.9274675971002029","0.8539834718952549"
"0.748286032495785","1","1","Oklahoma, Beckham","-99.6813,35.2686","1.0","0.16775496971717965","0.49407143306294865","0.9468","1.0","1.0","0.38519660638353337","0.46124754169706367","0.897316314578984","0.8369524119786846"
"0.7459850412630732","1","1","Alabama, Sumter","-88.1992,32.5912","1.0","0.46088397278467463","0.44490150693438224","0.9866","0.6012671168162351","1.0","0.4467923892758004","0.5561726637917245","0.9657372814368939","0.9015422080855537"
"0.7457967885521607","1","1","Texas, Washington","-96.4095,30.215","1.0","0.46389482024320045","0.5512007986198245","0.8892","0.6011586239579126","1.0","0.49857259159406986","0.6335581539925471","0.8665929723340898","0.8412501232795206"
"0.7453263555679454","1","1","Oklahoma, Texas","-101.489,36.7478","1.0","0.17524492061813982","0.4779061573231501","0.9182","1.0","1.0","0.46205311931964627","0.39950476257029566","0.8222620191128024","0.9047601338554421"
"0.7450320899611591","1","1","Oklahoma, Pottawatomie","-96.9492,35.2061","1.0","0.31750090498914096","0.5481538368767928","0.7826","1.0","0.825","0.522876802811862","0.5310891329236117","0.9091606442979101","0.8485048304687884"
"0.7434998737886351","1","1","Mississippi, Noxubee","-88.5695,33.1101","1.0","0.4613709460730852","0.4707424745373141","0.9685","0.6033639466299447","1.0","0.4580739756613655","0.526341402378779","0.9261134202062923","0.8867790503425476"
"0.7422182500825635","1","1","Oklahoma, Atoka","-96.038,34.3737","1.0","0.22444090032448216","0.4874392518503585","0.6705","1.0","1.0","0.4917201355579565","0.5938927650957907","0.9040871029916269","0.8654637933317327"
"0.7420135417475708","1","1","South Carolina, Clarendon","-80.2165,33.6661","0.977777777777778","0.588758551814379","0.49253173013435386","0.9615","0.44630213781052297","1.0","0.4448771151184942","0.6527643232093532","0.9156219274480533","0.8804286066987688"
"0.740190353797727","1","1","Mississippi, Tate","-89.9449,34.6513","1.0","0.4645647978673258","0.5507175539138468","0.8768","0.6033639466299447","1.0","0.44479765615872363","0.5287228277828","0.9016171939430146","0.8698480567504999"
"0.7395217256383116","1","1","Oklahoma, Osage","-96.3964,36.6289","1.0","0.47568321658618046","0.4566374049293563","0.5552","1.0","0.825","0.5846241160260052","0.5918944128138512","0.8765203576185507","0.8116711666905723"
"0.7394726746271545","1","1","Alabama, Tallapoosa","-85.7983,32.867","1.0","0.4663772290887297","0.5365739958548955","0.8685","0.6012671168162351","1.0","0.42367880495752996","0.626321192473144","0.9226971095316504","0.8036753561560777"
"0.738241548906081","1","1","Georgia, Miller","-84.7315,31.1657","0.9","0.6129941648239986","0.4798779005840982","0.8819","0.5633382912583368","1.0","0.3819893299116503","0.6424111072462477","0.9638171680193051","0.8240602035292185"
"0.7380613234415013","1","1","Georgia, Floyd","-85.2158,34.2627","0.89873417721519","0.5147101937119606","0.6336789318504142","0.9389","0.5633382912583368","1.0","0.3601357161511341","0.5380992168517501","0.9005447225371731","0.8869409630326768"
"0.737966887695036","1","1","Kansas, Lyon","-96.1528,38.4558","1.0","0.48415171332293616","0.5600479430594928","0.9379","0.5503780307291111","1.0","0.4945152463629319","0.49908933331939354","0.8353379264546157","0.830910129488655"
"0.737946126625201","1","1","Georgia, Colquitt","-83.7678,31.1881","1.0","0.5563082417544087","0.5758263324986739","0.9491","0.5633382912583368","0.825","0.46902781573331914","0.504194780386106","0.9408607189839749","0.9610469533650334"
"0.7376222260558101","1","1","Georgia, Pulaski","-83.4755,32.2333","1.0","0.49750258894852634","0.5347844533554413","0.8701","0.5633382912583368","1.0","0.38115000266413734","0.5978576089534523","0.9365246469156486","0.8446207152514902"
"0.7373395434901707","1","1","Mississippi, Leake","-89.524,32.7537","1.0","0.423552118656154","0.45100231942438607","0.922","0.6033639466299447","1.0","0.5531259077348442","0.5117241638959221","0.9299109805003076","0.9252769829652735"
"0.7365820310967948","1","1","Georgia, Coffee","-82.8549,31.5489","1.0","0.4223416959799404","0.5572392675557096","0.9462","0.5633382912583368","1.0","0.4766044176558891","0.46689449529952165","0.8981795324844035","0.9260436796698329"
"0.7362204892800353","1","1","Alabama, Randolph","-85.4571,33.2953","1.0","0.4638501714303106","0.5142029044399483","0.8157","0.6012671168162351","1.0","0.5149839655901237","0.6189409155096902","0.9250285442406284","0.8102986866407293"
