"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Disease Spread!15!0xcc3333ff","Infection Rate: Transmissible Cases!15!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!10!0x5ced5cff","Intervention: Testing!15!0x4258c9ff","Intervention: Social Distancing!15!0x6079f7ff","Healthcare: Hospital Beds!5!0x9a42c8ff","Healthcare: Age Distribution!5!0xb460e0ff","Healthcare: Co-morbidities!5!0xc885ecff","Healthcare: Health Disparities!5!0xdeb9f1ff"
"0.8527058282505112","1","1","Georgia, Randolph","-84.7573,31.7662","0.987654320987654","0.8646708907398135","0.483375819250107","0.8873","0.9718658973211584","1.0","0.4046602576559435","0.6406572602088578","0.9157032074987731","0.8791708740005595"
"0.8397616495565768","1","1","Georgia, Early","-84.9026,31.3216","0.978260869565217","0.8316677328394835","0.48912046458879027","0.8039","0.9718658973211584","1.0","0.45465426931404546","0.5918944128138512","0.9485788041507812","0.8686810764977003"
"0.8374958625441278","1","1","Georgia, Terrell","-84.4407,31.7753","0.96551724137931","0.843718103411189","0.5620011888128879","0.9433","0.9718658973211584","1.0","0.0","0.5858342498966352","0.9151154338389191","0.8950614631862538"
"0.8316394329940642","1","1","Georgia, Colquitt","-83.7678,31.1881","0.971014492753623","0.6263881853970527","0.5758263324986739","0.9491","0.9718658973211584","1.0","0.46902781573331914","0.504194780386106","0.9408607189839749","0.9610469533650334"
"0.8295482599005218","1","1","Georgia, Crisp","-83.7681,31.9229","0.934782608695652","0.6560395074124422","0.5792013921834247","0.9475","0.9718658973211584","1.0","0.4200385008884034","0.5712984652022484","0.9450851453595849","0.9130762619055958"
"0.8276693394180243","1","1","Georgia, Sumter","-84.1982,32.0365","0.986394557823129","0.7641145582951125","0.5656318808450623","0.979","0.9718658973211584","0.825","0.4489068676546298","0.5334405085950897","0.9371745883200591","0.9024760217823825"
"0.8275487029955793","1","1","Alabama, Greene","-87.9568,32.855","1.0","0.6045123442932648","0.47483267480086483","0.9554","1.0","1.0","0.45518589551171373","0.626321192473144","0.9390297730462283","0.8564348163989737"
"0.8207205084796914","1","1","Georgia, Mitchell","-84.1938,31.2248","0.966666666666667","0.7390497289712209","0.5268764659985251","0.9592","0.9718658973211584","0.825","0.5602788063448255","0.5287228277828","0.9122930201565382","0.9332157044354739"
"0.8179443510532924","1","1","Georgia, Decatur","-84.5762,30.8797","1.0","0.5308917439168985","0.5566868257670159","0.9806","0.9718658973211584","1.0","0.4287252565584269","0.5287228277828","0.9192560529797303","0.899336308496687"
"0.8174668861687767","1","1","Georgia, Tift","-83.5236,31.4574","0.953488372093023","0.583395411812989","0.6254560607824974","0.9561","0.9718658973211584","1.0","0.3735565393010125","0.4939129750014257","0.8902726609126281","0.9022343829139629"
